name;ground truth;doi;paragraph;authors;language;candidate_urls;synonyms;metadata_name;metadata_authors;metadata_description;metadata_language;name_metric;author_metric;paragraph_metric;language_metric;synonym_metric;prediction
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/cran/datplot;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;datplot;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  datplot — Preparation of Object Dating Ranges for Density Plots (Aoristic Analysis). Homepage: https://github.com/lsteinmann/datplot, https://lsteinmann.github.io/datplot/  Report bugs for this package: https://github.com/lsteinmann/datplot/iss ...;R;8,19048E+15;5,05556E+15;4,10825E+16;;7,6098E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/matplotlib/mplfinance;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;mplfinance;matplotlib;Financial Markets Data Visualization using Matplotlib;Python;6;4,66667E+15;6,2146E+15;;5,32037E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/cheuerde/plotcli;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;plotcli;cheuerde;R package for terminal plots;R;7,07937E+14;5,30556E+15;4,35226E+16;;6,50849E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/cran/autoplotly;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;autoplotly;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  autoplotly — Automatic Generation of Interactive Visualizations for Statistical Results. Homepage: https://github.com/terrytangyuan/autoplotly  Report bugs for this package: https://github.com/terrytangyuan/autoplotly/issues;R;7,52381E+15;5,05556E+15;4,05559E+16;;6,9469E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/terrytangyuan/autoplotly;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;autoplotly;terrytangyuan;Automatic Generation of Interactive Visualizations for Statistical Results;R;7,52381E+15;4,47741E+15;5,74697E+15;;6,9469E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/lava/matplotlib-cpp;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;matplotlib-cpp;lava;Extremely simple yet powerful header-only C++ plotting library built on the popular matplotlib;C++;9,42857E+15;5,05556E+15;5,67818E+15;;8,99321E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/cran/plotcli;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;plotcli;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  plotcli — Command Line Interface Plotting. Homepage: https://github.com/cheuerde/plotcli;R;7,07937E+14;5,05556E+15;3,1179E+16;;6,50849E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/matplotlib/cheatsheets;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;cheatsheets;matplotlib;Official Matplotlib cheat sheets;Python;5,24242E+15;4,66667E+15;6,20003E+15;;4,95455E+16;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/lsteinmann/datplot;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;datplot;lsteinmann;Preparation of Object Dating Ranges for Density Plots;R;8,19048E+15;5,49206E+15;3,67052E+16;;7,6098E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://cran.r-project.org/package=matlib;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;matlib;Michael Friendly, John Fox, Phil Chalmers, Georges Monette, Gaston Sanchez;A collection of matrix functions for teaching and learning matrix linear algebra as used in multivariate statistical methods. These functions are mainly for tutorial purposes in learning matrix algebra ideas using R. In some cases, functions are provided for concepts available elsewhere in R, but where the function call or name is not obvious. In other cases, functions are provided to show or demonstrate an algorithm. In addition, a collection of functions are provided for drawing vector diagrams in 2D and 3D.;R;9,06667E+15;5,61328E+15;2,50978E+15;;8,3953E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.3389/fncir.2014.00005;Figures and data visualization were done using matplotlib (Hunter, 2007) and Inkscape (Andler et al., 2004–2014);Bernhard Kaplan,Anders Lansner;;https://github.com/xuan-liang/ggmatplot;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;ggmatplot;xuan-liang;An R package for plotting wide-format data;HTML;8,25926E+14;6;5,59158E+15;;7,58114E+15;0
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.1186/s13321-019-0351-x;Additionally, basic Python computing libraries employed include numpy [21, 22] and pandas [23, 24] (high-performance data structures and analysis), scikit-learn [25] (machine learning), as well as matplotlib [26] and seaborn [27] (plotting);Dominique Sydow,Andrea Morger,Maximilian Driller,Andrea Volkamer;Python;https://pypi.org/project/matplotlib/;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;matplotlib;John D. Hunter, Michael Droettboom;Python plotting package;Python;10;5,55871E+14;4,786E+15;10;9,33507E+15;1
matplotlib;https://pypi.org/project/matplotlib/,https://github.com/matplotlib/matplotlib;10.1186/s13321-019-0351-x;Additionally, basic Python computing libraries employed include numpy [21, 22] and pandas [23, 24] (high-performance data structures and analysis), scikit-learn [25] (machine learning), as well as matplotlib [26] and seaborn [27] (plotting);Dominique Sydow,Andrea Morger,Maximilian Driller,Andrea Volkamer;Python;https://github.com/cran/matlib;MatPlotLib graphics,Matplotlib.mlab,matplotlib.mlab,matplotlib_venn,matplotlib53,Matplotlib-package,Matplotlib41,matplotlib Python,Matplotlib©,Matplotlib,matplotlib Axes,MatPlotLIB,matplotlib hist2d,matplotlib Python package,Matplotlib5152,Matplotlib.pyplot,Matplotlib/Seaborn,Matplotlib ScaleBar,mathplotlib,Matplotlib basemap,Matplotlib-venn,matplotlib,matplotlib.pyplot,Matplotlib36,Matplotlib56,matplotlib 2D,Matplolib,Matplotlib Toolkit,matplotlib45,Matplotlab,Matplot,Matplotlib BaseMap,MatPlotLib,Matplotlib MEC App,matplotlib Basemap,matplotlib Python library,Matplotlib-1,matplotlib-venn,Matplotlib63,Matplotlotlib,Matplotlib1,MatplotlibLicense,Matplotlib Library,Matplotlib (MPL),MatplotLib,Matplotlib2,Python matplotlib,MatPlotLib40,python plotting,MatPlotlib,matplotlib plotting,MATPLOTLIB34,matplolib,Matplotlib26,MathPlotLib,Matplotlib33,matplotllib,matplotlib42,matplotlib1,Python matplotlib package,matplotlip,matplot,Matplotlib pyplot,Python matplotlib library,matplotlib-mlab,Matplotlib3,Matplotlib-v3,Matplotlib package,matplotlib69,Matplotlib library,Matplotlib Pyplot,Matplotlib_venn,matplotlib_ven,matplotlib package,matplot-lib,Matplotlib Python,Matplotlib Basemap;matlib;cran;:exclamation: This is a read-only mirror of the CRAN R package repository.  matlib — Matrix Functions for Teaching and Learning Linear Algebra and Multivariate Statistics. Homepage: https://github.com/friendly/matlib, http://friendly.github.io/matlib/  Report bugs for this package: https://github.com/friendly/matlib/is ...;R;9,06667E+15;4,87847E+16;3,9698E+15;0;8,3953E+15;0
