name;candidate_urls;doi;paragraph
Compass;https://github.com/MiCode/Compass;10.3390/antiox10091493;The data were examined by using Compass software 3.1 (ProteinSimple, San Jose, CA, USA).
DAC;https://github.com/vector-1127/DAC;10.3389/fncom.2013.00126;DAC differentiates between soma (body including sensors and actuators) and three layers characterizing the brain, the reactive layer, the adaptive layer and the contextual layer
DAC;https://github.com/vector-1127/DAC;10.3390/s21134423;DAC 4bit this time was used to alter recorded spike pulse amplitude between V and 1 V
DAC;https://github.com/vector-1127/DAC;10.12688/f1000research.8196.2;Notice that, for the simulations we have performed here, DAC performed better in detecting all the C = 4 ITH types in comparison to the performance that RP achieved when only 1 ITH type existed
PANDAA;https://github.com/SakitaInu/PANDAA;10.12688/aasopenres.13107.2;The turnaround time for PANDAA and Sanger sequencing is approximately 2 hours and 24 hours, respectively ( Table 4).
PANDAA;https://github.com/SakitaInu/PANDAA;10.1038/s42003-021-01751-9;We initially validated PANDAA to discriminate the wild-type amino acid lysine (K) of codon 103 in HIV-1 RT from the DRM arginine (N) arising from an A → C transversion at the third nucleotide
PANDAA;https://github.com/SakitaInu/PANDAA;10.1038/s42003-021-01751-9;PANDAA confers several advantages that support this goal
Android;https://github.com/open-android/Android;10.3389/fpsyg.2017.00016;Experiments were carried out on Covia (CP-D02) Android smartphones (Covia Inc., Yokohama, Japan) running Android Version 4.0
Android;https://github.com/open-android/Android;10.2196/17142;All participants were provided with an Android phone with the Healthy Heart app (ie, intervention) installed
Android;https://github.com/open-android/Android;10.1186/1475-2875-13-151;ODK Collect [12] was used for mobile data entry, which runs as a Java-based application on an Android smartphone
Eviews;https://github.com/veliyilanci/Eviews;10.1186/s12960-018-0275-y;We use DEAP 2.1 to conduct the regression of DEA model while Eviews 6.0 is used for the regression of the panel data model
Eviews;https://github.com/veliyilanci/Eviews;10.1371/journal.pone.0173287;The above models are estimated using Eviews 6.0
Eviews;https://github.com/veliyilanci/Eviews;10.1371/journal.pone.0227211;To analyze the evolution process of marine resource congestion from the time scale, we selected the congestion results from 2000, 2004, 2008, 2012, and 2016, and incorporated them in the kernel density estimation using Eviews 8.0 (Denver, CO, USA) (Fig 2)
CORDEX;https://github.com/dquesadacr/CORDEX;10.1038/s41598-021-85744-y;This study identifies excess oceanic evaporation, in conjunction with the RCMs’ boundary conditions, as drivers contributing to these biases in RCMs with forced sea surface temperatures in a CORDEX RCM ensemble over Europe
CORDEX;https://github.com/dquesadacr/CORDEX;10.1038/s41598-021-96717-6;The data are available for five bias-corrected regional climate model simulations created within the framework of the EURO-CORDEX project and cover the whole of Europe (EUR-11 CORDEX domain) with a 0.11° × 0.11° horizontal resolution
CORDEX;https://github.com/dquesadacr/CORDEX;10.1038/s41598-021-95014-6;"Each boxplot represents the combined distribution of the CORDEX available models for the: (yellow) RCP4.5 2042–2070; (orange) RCP8.5 2042–2070."
Docker;https://github.com/CachetHQ/Docker;10.1186/s12859-019-2965-4;The iMAP pipeline is intended to be executed interactively from a command line interface (CLI) or from a Docker container CLI to optimize user interaction with the generated output
Docker;https://github.com/CachetHQ/Docker;10.3389/frobt.2018.00022;It is also possible to download or compile a Docker image which contains all required and optional libraries pre-installed and configured.
Docker;https://github.com/CachetHQ/Docker;10.7717/peerj.1273;The mean pipeline execution time in the native environment was 1,156.9 min (19 h 16 m 55 s), while the mean execution time when running it with Docker was 1,158.2 min (19 h 18 m 14 s)
ImageStream;https://github.com/yomajkel/ImageStream;10.3389/fimmu.2018.02989;(D) Gating strategy for ImageStream imaging cytometry to select for focused, single cells with high CD11c expression
ImageStream;https://github.com/yomajkel/ImageStream;10.1371/journal.pone.0097957;PFA fixed cells were permeablized and then stained with p65 antibody and analysis was performed using an ImageStream instrument
ImageStream;https://github.com/yomajkel/ImageStream;10.1016/j.jconrel.2016.01.030;To overcome the need for fluorescent probes, ImageStream analysis have been previously used to quantify cellular uptake of CNTs for an individual cell, utilizing the CNT ability to absorb and scatter light [45], [46], [47].
IDEAS;https://github.com/open-ideas/IDEAS;10.1038/s41598-018-28655-9;The acquired data was analyzed using IDEAS software version 6.2 (EMD Millipore, Bellerica, MA).
IDEAS;https://github.com/open-ideas/IDEAS;10.1128/mBio.01608-21;Nuclear Localization Wizard of the IDEAS 6.2 software was utilized to determine cell populations with NF-κB p65 translocated into nuclei.
IDEAS;https://github.com/open-ideas/IDEAS;10.1186/s12913-021-06184-y;"IDEAS is an acronym for; Innovate to solve unmet challenges; Develop a usable programme with a clear and precise theory of change; Evaluate a theory of change to determine what works for whom and why; Adapt in rapid cycle iterations and; Scale promising programmes."
VP;https://github.com/finki-mk/VP;10.1186/s41205-021-00118-4;The consumer printers - VP and MEX (Figs
VP;https://github.com/finki-mk/VP;10.1186/s12909-018-1442-5;Thus, VP can provide an educational framework for the application of various educational strategies such as integration of animation for effort and interest effects, optimizing cognitive load (e.g., through spatial contiguity), and best complemented as blended learning activities [5, 10, 11, 20]
VP;https://github.com/finki-mk/VP;10.3390/pharmacy8030138;This may be due to the increased application of knowledge that VP simulations promote [7]
FEM;https://github.com/Meelfy/FEM;10.1186/s40064-015-0887-9;Micromechanical models using properties such as grain size distribution, individual behavior or random structures of different kinds of composites have been realized using FEM with good results ((Berbenni et al
FEM;https://github.com/Meelfy/FEM;10.1038/s41598-017-04814-2;Panel (c) portrays the normalized absorbance spectrum obtained by FEM Simulations
FEM;https://github.com/Meelfy/FEM;10.3390/s20236818;This resembles to an actual core loss analysis in FEM
Sesame;https://github.com/mclear/Sesame;10.1371/journal.pone.0179578;For OPQs, the performance of Blazegraph, Sesame (in memory) and RDF native store (Sesame) performs well as compared with others
Sesame;https://github.com/mclear/Sesame;10.1186/s13321-016-0144-4;The most widely used frameworks are Apache Jena [18] and Sesame [19]
Sesame;https://github.com/mclear/Sesame;10.1186/2041-1480-5-47;This is because our N3 specification file is much smaller (only 43 lines) and we have created an in-memory Sesame repository to load and access this file
FEFF;https://github.com/HuntLily/FEFF;10.1038/srep38098;They can be obtained by using the FEFF 8.1 code60.
FEFF;https://github.com/HuntLily/FEFF;10.1107/S1600577518008779;Of the three packages, FEFF has seen the widest adoption
FEFF;https://github.com/HuntLily/FEFF;10.1038/srep15415;Local structural parameters were extracted using a curve-fitting procedure based on the FEFF software1013
Athena;https://github.com/3val/Athena;10.1371/journal.pone.0126275;As indicated, reduced chi square (χ2 red) reported by the Athena software is a measure of the sum of squares of the final misfits (see Athena Users’ Manual for details).
Athena;https://github.com/3val/Athena;10.1039/d1sc00676b;These averaged PFY-EXAFS scans were evaluated and processed in Athena for final averaging of multiple scans at different sample positions
Athena;https://github.com/3val/Athena;10.1007/s00775-020-01838-4;In all experiments, individual scans were normalized to the incident photon flux and averaged using the program Athena from the software package Demeter [40]
Stago;https://github.com/M-DVD/Stago;10.3389/fimmu.2020.548604;Geens and his collaborators compared the performance of System CS5100 and Stago STA-R analyzers for determining routine coagulation parameters such as aPTT, PT, FBG, DD, and AT (106).
Stago;https://github.com/M-DVD/Stago;10.1186/1476-511X-13-70;Thrombosis related parameters as fibrinogen, antithrombin III, protein C and protein S were measured in Stago STA compact coagulation analyzer.
Stago;https://github.com/M-DVD/Stago;10.1371/journal.pone.0193657;Fluorescence was measured with a Fluoroscan Ascent reader (Thermo Labsystems) and data were analyzed with dedicated software (Thrombinoscope, Stago) [20]
factoextra;https://github.com/kassambara/factoextra;10.3389/fpls.2021.708711;To determine whether VOC emission patterns co-varied along major axes across and within species, e.g., due to shared pathways, we conducted a principal component analysis (PCA) using R packages “factoextra” (Kassambara and Mundt, 2017) and “ggbiplot” (Wickham, 2016)
factoextra;https://github.com/kassambara/factoextra;10.3390/microorganisms7100426;The factoextra package [39] was used to visualize graphically the data through the function “fviz_pca_biplot”.
factoextra;https://github.com/kassambara/factoextra;10.3390/jcm10112450;"Cluster analysis and cluster visualization were performed using R (https:r-project.org, accessed on 31 May 2021; version 3.6.2) and the FactoMineR, factoextra, and Rtsne packages."
ADMIRE;https://github.com/VU-BEAM-Lab/ADMIRE;10.1371/journal.pone.0236951;generation advanced modeled iterative reconstruction (ADMIRE, Siemens) with a strength level of 3 using different convolution kernels (Bv36, Bv40, Bv44 and Bv49) with the smallest FOV possible
ADMIRE;https://github.com/VU-BEAM-Lab/ADMIRE;10.1002/acm2.13369;Raw data were reconstructed with level 3 (A3) of advanced modeled iterative reconstruction (ADMIRE) using the standard soft tissue reconstruction kernel (Br40) usually used for abdomen exploration
ADMIRE;https://github.com/VU-BEAM-Lab/ADMIRE;10.3390/medicina56110563;The primary outcome of the ADMIRE-CD study was to assess the closure of external draining openings and the absence of collections >2 cm observed on MRI after 24 weeks [68,94].
KaleidaGraph;https://github.com/MSUDenverSystemsEngineering/KaleidaGraph;10.1371/journal.pone.0171135;The data were analyzed using Marquardt-Lavenberg algorithms in the KaleidaGraph version 4.0 software (Synergy Software)
KaleidaGraph;https://github.com/MSUDenverSystemsEngineering/KaleidaGraph;10.1038/s41598-018-33102-w;Data plots and statistical analyses (ANOVA with Tukey’s HSD posthoc test) were generated with KaleidaGraph software.
KaleidaGraph;https://github.com/MSUDenverSystemsEngineering/KaleidaGraph;10.7554/eLife.51440;KaleidaGraph 4.5 (Synergy Software) and Prism 7 (GraphPad Prism, RRID:SCR_002798) were used to create graphs
Xenon;https://github.com/F7eak/Xenon;10.7717/peerj.8214;When the cluster is changed or multiple clusters are used, Xenon will simply use a different translation, while the xenon-cli commands will remain essentially the same
Xenon;https://github.com/F7eak/Xenon;10.1155/2020/6392629;CM or mito-TEMPO nitroxide radicals concentration was obtained by simulating the spectra using the SpinFit module incorporated in the Xenon software of the bench-top EMXnano EPR spectrometer followed by the SpinCount module (Bruker)
Xenon;https://github.com/F7eak/Xenon;10.3389/fimmu.2018.01296;The simulation and adjustment of the EPR spectra were performed using Bruker’s Xenon software.
LAMMPS;https://github.com/CFDEMproject/LAMMPS;10.3390/ma12213613;This structure was then equilibrated by LAMMPS package [5] through four sequential steps: Firstly, the PE systems were equilibrated for timesteps () fs at 500 K using a Nose-Hoover thermostat () dynamics [6,7]
