name,paragraph,doi,synonyms,language,authors,urls,not_urls
Factoshiny,The FactoMineR [158] R package was used to perform the analysis and Factoshiny [159] was used to generate PCA plots.,10.1186/s12864-021-07902-w,"FactoShiny,Factoshiny,FactoShiny R",R,"Jan H. Nagel,Michael J. Wingfield,Bernard Slippers","https://cran.r-project.org/package=Factoshiny, https://github.com/cran/Factoshiny, https://cran.r-project.org/web/packages/Factoshiny/index.html","https://github.com/husson/Factoshiny, https://cran.r-project.org/package=protoshiny, https://cran.r-project.org/package=FactoMineR, https://github.com/cran/FactoMineR, https://github.com/cran/protoshiny, https://github.com/husson/FactoMineR, https://github.com/alekrutkowski/autoshiny, https://github.com/cran/autoshiny, https://cran.r-project.org/package=autoshiny"
Factoshiny,"The PCA was performed in R version 4.0.3 with the function “PCAshiny” in the “Factoshiny” package (Vaissie, Monge & Husson, 2021)",10.7717/peerj.12031,"FactoShiny,Factoshiny,FactoShiny R",R,"Renato Crespo Pereira,Nathália Nocchi,Tatiana Ungaretti Paleo Konno,Angélica Ribeiro Soares","https://cran.r-project.org/package=Factoshiny, https://github.com/cran/Factoshiny, https://cran.r-project.org/web/packages/Factoshiny/index.html","https://github.com/husson/Factoshiny, https://cran.r-project.org/package=protoshiny, https://cran.r-project.org/package=FactoMineR, https://github.com/cran/FactoMineR, https://github.com/cran/protoshiny, https://github.com/husson/FactoMineR, https://github.com/alekrutkowski/autoshiny, https://github.com/cran/autoshiny, https://cran.r-project.org/package=autoshiny"
Flask,"The back-end of the website was developed with Flask; the front-end of the website was developed with JavaScript, HTML, and CSS",10.1038/sdata.2018.23,"Python Flask,FLASKA,Flask Python,Flask Web,FLAS,Flask Python Framework,Flask MVC,Flask Python library",JavaScript,"Denis Torre,Patrycja Krawczuk,Kathleen M. Jagodnik,Alexander Lachmann,Zichen Wang,Lily Wang,Maxim V. Kuleshov,Avi Ma’ayan","https://pypi.org/project/Flask/, https://github.com/pallets/flask","https://github.com/cran/DIFlasso, https://cran.r-project.org/package=DIFlasso, https://github.com/cran/ltsk, https://github.com/humiaozuzu/awesome-flask, https://cran.r-project.org/package=ltsk, https://cran.r-project.org/package=rlas, https://github.com/pallets-eco/flask-admin, https://github.com/cran/Familias, https://github.com/cran/rlas, https://cran.r-project.org/package=Familias, https://cran.r-project.org/package=lars, https://github.com/flask-restful/flask-restful, https://github.com/r-lidar/rlas, https://github.com/miguelgrinberg/flasky, https://github.com/cran/lars"
Flask,"The server side is run by a Flask application server, also implemented in Python",10.3390/ijms22157811,"Python Flask,FLASKA,Flask Python,Flask Web,FLAS,Flask Python Framework,Flask MVC,Flask Python library",Python,"Olufunmilayo O. Akapo,Joanna M. Macnar,Justyna Krys,Puleng Rosinah Syed,Khajamohiddin Syed,Dominik Gront","https://pypi.org/project/Flask/, https://github.com/pallets/flask","https://github.com/cran/DIFlasso, https://cran.r-project.org/package=DIFlasso, https://github.com/cran/ltsk, https://github.com/humiaozuzu/awesome-flask, https://cran.r-project.org/package=ltsk, https://cran.r-project.org/package=rlas, https://github.com/pallets-eco/flask-admin, https://github.com/cran/Familias, https://github.com/cran/rlas, https://cran.r-project.org/package=Familias, https://cran.r-project.org/package=lars, https://github.com/flask-restful/flask-restful, https://github.com/r-lidar/rlas, https://github.com/miguelgrinberg/flasky, https://github.com/cran/lars"
Flask,This application was developed using the Dash Framework (Plotly’s Python-based micro Web Framework using Flask as a Server),10.3390/diagnostics10060421,"Python Flask,FLASKA,Flask Python,Flask Web,FLAS,Flask Python Framework,Flask MVC,Flask Python library",Python,"Satyabrata Aich,Jinyoung Youn,Sabyasachi Chakraborty,Pyari Mohan Pradhan,Jin-han Park,Seong-Ho Park,Jinse Park","https://pypi.org/project/Flask/, https://github.com/pallets/flask","https://github.com/cran/DIFlasso, https://cran.r-project.org/package=DIFlasso, https://github.com/cran/ltsk, https://github.com/humiaozuzu/awesome-flask, https://cran.r-project.org/package=ltsk, https://cran.r-project.org/package=rlas, https://github.com/pallets-eco/flask-admin, https://github.com/cran/Familias, https://github.com/cran/rlas, https://cran.r-project.org/package=Familias, https://cran.r-project.org/package=lars, https://github.com/flask-restful/flask-restful, https://github.com/r-lidar/rlas, https://github.com/miguelgrinberg/flasky, https://github.com/cran/lars"
GenStat,"A simple linear regression with groups was performed using GenStat-12 software (VSN International Ltd., Cambridge, England)",10.3389/fpls.2018.00011,"GenStat®,GenStart,zGenstat1,Genstar,Genstat19,GenStat7,Eigenstat,zGenStat,GenStatM,GenStat18,GenStatR13th,EIGENSTAT,GenstatTM,zGenStat1,Genstats,genstat,Genstart,GenStat14,Genstat®,GenStatR,Genstat18,Genstatv18,GenStat11,GenStar",,"Ben Zhao,Syed Tahir Ata-Ul-Karim,Zhandong Liu,Jiyang Zhang,Junfu Xiao,Zugui Liu,Anzhen Qin,Dongfeng Ning,Q. C. Yang,Yonghui Zhang,Aiwang Duan",,"https://github.com/sellorm/envstat, https://github.com/jtleek/genstats, https://cran.r-project.org/package=envstat, https://cran.r-project.org/package=UnitStat, https://github.com/realmonster/GenStation, https://github.com/cran/UnitStat, https://github.com/cran/zenstats, https://github.com/cran/senstrat, https://github.com/richardtjornhammar/GenStat, https://cran.r-project.org/package=senstrat, https://github.com/FMNSSun/genstatem, https://github.com/jtleek/genstats_site, https://cran.r-project.org/package=HanStat, https://github.com/redsymbol/genstatic, https://github.com/cran/envstat, https://cran.r-project.org/package=zenstats, https://github.com/cran/HanStat"
GenStat,"ANOVA was carried out on all parameters at each growth stage using GenStat for Windows, 17th Edition (VSN International Ltd)",10.1093/jxb/ery170,"GenStat®,GenStart,zGenstat1,Genstar,Genstat19,GenStat7,Eigenstat,zGenStat,GenStatM,GenStat18,GenStatR13th,EIGENSTAT,GenstatTM,zGenStat1,Genstats,genstat,Genstart,GenStat14,Genstat®,GenStatR,Genstat18,Genstatv18,GenStat11,GenStar",,"William Plumb,Alexandra J. Townsend,Brwa Rasool,Sarah Owdah Alomrani,Nurhayati Razak,Barbara Karpińska,Alexander V. Ruban,Christine H. Foyer",,"https://github.com/sellorm/envstat, https://github.com/jtleek/genstats, https://cran.r-project.org/package=envstat, https://cran.r-project.org/package=UnitStat, https://github.com/realmonster/GenStation, https://github.com/cran/UnitStat, https://github.com/cran/zenstats, https://github.com/cran/senstrat, https://github.com/richardtjornhammar/GenStat, https://cran.r-project.org/package=senstrat, https://github.com/FMNSSun/genstatem, https://github.com/jtleek/genstats_site, https://cran.r-project.org/package=HanStat, https://github.com/redsymbol/genstatic, https://github.com/cran/envstat, https://cran.r-project.org/package=zenstats, https://github.com/cran/HanStat"
GenStat,"Data were analysed statistically using GenStat 12.1 (VSN International Ltd, Hemel Hempstead, Hertforshire, UK)",10.7717/peerj.7527,"GenStat®,GenStart,zGenstat1,Genstar,Genstat19,GenStat7,Eigenstat,zGenStat,GenStatM,GenStat18,GenStatR13th,EIGENSTAT,GenstatTM,zGenStat1,Genstats,genstat,Genstart,GenStat14,Genstat®,GenStatR,Genstat18,Genstatv18,GenStat11,GenStar",,"Nurul Ulfah Karim,James T. Kennedy,Mark Linton,Margaret F. Patterson,S. Watson,N.F.S. Gault",,"https://github.com/sellorm/envstat, https://github.com/jtleek/genstats, https://cran.r-project.org/package=envstat, https://cran.r-project.org/package=UnitStat, https://github.com/realmonster/GenStation, https://github.com/cran/UnitStat, https://github.com/cran/zenstats, https://github.com/cran/senstrat, https://github.com/richardtjornhammar/GenStat, https://cran.r-project.org/package=senstrat, https://github.com/FMNSSun/genstatem, https://github.com/jtleek/genstats_site, https://cran.r-project.org/package=HanStat, https://github.com/redsymbol/genstatic, https://github.com/cran/envstat, https://cran.r-project.org/package=zenstats, https://github.com/cran/HanStat"
GenStat,"Data were analysed with the statistical software GenStat 16.1 (VSN International, Hemel Hempstead, UK), using two sample t-tests and logistic regression",10.1186/s12917-017-1169-2,"GenStat®,GenStart,zGenstat1,Genstar,Genstat19,GenStat7,Eigenstat,zGenStat,GenStatM,GenStat18,GenStatR13th,EIGENSTAT,GenstatTM,zGenStat1,Genstats,genstat,Genstart,GenStat14,Genstat®,GenStatR,Genstat18,Genstatv18,GenStat11,GenStar",,"Amanda Shapiro,Graeme Brown,Jacqueline M. Norris,Katrina L. Bosward,Debbie J. Marriot,Nandhakumar Balakrishnan,Edward B. Breitschwerdt,Richard Malík",,"https://github.com/sellorm/envstat, https://github.com/jtleek/genstats, https://cran.r-project.org/package=envstat, https://cran.r-project.org/package=UnitStat, https://github.com/realmonster/GenStation, https://github.com/cran/UnitStat, https://github.com/cran/zenstats, https://github.com/cran/senstrat, https://github.com/richardtjornhammar/GenStat, https://cran.r-project.org/package=senstrat, https://github.com/FMNSSun/genstatem, https://github.com/jtleek/genstats_site, https://cran.r-project.org/package=HanStat, https://github.com/redsymbol/genstatic, https://github.com/cran/envstat, https://cran.r-project.org/package=zenstats, https://github.com/cran/HanStat"
GenStat,"Separate linear mixed models were fitted by restricted maximum likelihood for liking, premiumness and frequency of consumption data using GenStat for Windows 16th Edition, (VSN International Hemel Hempstead, UK)",10.3390/foods10010096,"GenStat®,GenStart,zGenstat1,Genstar,Genstat19,GenStat7,Eigenstat,zGenStat,GenStatM,GenStat18,GenStatR13th,EIGENSTAT,GenstatTM,zGenStat1,Genstats,genstat,Genstart,GenStat14,Genstat®,GenStatR,Genstat18,Genstatv18,GenStat11,GenStar",,"Melindee Hastie,Hollis Ashman,Dale Lyman,Leonie Lockstone‐Binney,R.H. Jacob,Minh Ha,Damir D. Torrico,Robyn D. Warner",,"https://github.com/sellorm/envstat, https://github.com/jtleek/genstats, https://cran.r-project.org/package=envstat, https://cran.r-project.org/package=UnitStat, https://github.com/realmonster/GenStation, https://github.com/cran/UnitStat, https://github.com/cran/zenstats, https://github.com/cran/senstrat, https://github.com/richardtjornhammar/GenStat, https://cran.r-project.org/package=senstrat, https://github.com/FMNSSun/genstatem, https://github.com/jtleek/genstats_site, https://cran.r-project.org/package=HanStat, https://github.com/redsymbol/genstatic, https://github.com/cran/envstat, https://cran.r-project.org/package=zenstats, https://github.com/cran/HanStat"
HFSS,Case studies and brand testimonials indicate that these novel techniques are widely employed by HFSS products and brands.,10.3390/ijerph17197231,"HFSS25,HFSSTM,HFS,HFSSD,HFSS®,HFSSM,HFSS©,CHFSS,(HFSS,HFSS)",,"Mimi Tatlow‐Golden,Daniel Parker",,"https://cran.r-project.org/package=FSSF, https://github.com/LyingCortex/HFSS, https://github.com/WoodyBuendia/HFSS-MATLAB-API, https://github.com/cran/MFSIS, https://github.com/xevozen/HFSS-Design-Files, https://github.com/cran/FSSF, https://cran.r-project.org/package=MFSIS, https://github.com/yuip/hfss-api"
HFSS,"In simulations, both focusing lenses with 3D unit cell structures were implemented in HFSS and the focusing gain was calculated",10.3390/s20216142,"HFSS25,HFSSTM,HFS,HFSSD,HFSS®,HFSSM,HFSS©,CHFSS,(HFSS,HFSS)",,"Kd. M. Raziul Islam,Sangjo Choi",,"https://cran.r-project.org/package=FSSF, https://github.com/LyingCortex/HFSS, https://github.com/WoodyBuendia/HFSS-MATLAB-API, https://github.com/cran/MFSIS, https://github.com/xevozen/HFSS-Design-Files, https://github.com/cran/FSSF, https://cran.r-project.org/package=MFSIS, https://github.com/yuip/hfss-api"
HFSS,"In this simulations, ten layers with the same thickness of 1 mm above the tag have been tested with the same permittivity as the air and only the permittivity of one of them has been changed to 2 at each step determined by layer number in parts (d) and (e) [images in parts (a), (b), and (c) are obtained from HFSS]",10.1038/s41598-020-69547-1,"HFSS25,HFSSTM,HFS,HFSSD,HFSS®,HFSSM,HFSS©,CHFSS,(HFSS,HFSS)",C,"Masoud Baghelani,Zahra Abbasi,Mojgan Daneshmand,Peter E. Light",,"https://cran.r-project.org/package=FSSF, https://github.com/LyingCortex/HFSS, https://github.com/WoodyBuendia/HFSS-MATLAB-API, https://github.com/cran/MFSIS, https://github.com/xevozen/HFSS-Design-Files, https://github.com/cran/FSSF, https://cran.r-project.org/package=MFSIS, https://github.com/yuip/hfss-api"
HFSS,"The coplanar waveguide (CPW)-fed antenna was designed using ANSYS high-frequency structural simulator (HFSS), which operates at 3.04–10.70 GHz and 15.18–18 GHz (upper K u band) with a return loss < −10 dB and a VSWR < 2",10.3390/mi12040453,"HFSS25,HFSSTM,HFS,HFSSD,HFSS®,HFSSM,HFSS©,CHFSS,(HFSS,HFSS)",,"Sharadindu Gopal Kirtania,Bachir Younes,Abdul Rakib Hossain,Tutku Karacolak,Praveen Kumar Sekhar",https://github.com/LyingCortex/HFSS,"https://cran.r-project.org/package=FSSF, https://github.com/WoodyBuendia/HFSS-MATLAB-API, https://github.com/cran/MFSIS, https://github.com/xevozen/HFSS-Design-Files, https://github.com/cran/FSSF, https://cran.r-project.org/package=MFSIS, https://github.com/yuip/hfss-api"
HFSS,"The simulations conducted with HFSS to obtain such results required using εr = 22, tanδ = 0.001 and h = 0.04 mm thickness",10.3390/s19143134,"HFSS25,HFSSTM,HFS,HFSSD,HFSS®,HFSSM,HFSS©,CHFSS,(HFSS,HFSS)",,"María Elena de Cos Gómez,Humberto Fernández Álvarez,Blas Puerto Valcarce,Cebrián García González,John A. Olenick,Fernando Las‐Heras",,"https://cran.r-project.org/package=FSSF, https://github.com/LyingCortex/HFSS, https://github.com/WoodyBuendia/HFSS-MATLAB-API, https://github.com/cran/MFSIS, https://github.com/xevozen/HFSS-Design-Files, https://github.com/cran/FSSF, https://cran.r-project.org/package=MFSIS, https://github.com/yuip/hfss-api"
HH,Covariates were then checked for multicolinearity using the variance inflation factor (function ‘vif’ in package ‘HH’; Heiberg 2016),10.1093/aobpla/ply009,"R library HH,R package ‘HH’,R package “HH,R package “HH”,HH package,r package HH,R package HH,package HH",,"Tina Heger,Gabriele Nikles,Brooke S. Jacobs","https://cran.r-project.org/package=HH, https://github.com/gtors/hh, https://cran.r-project.org/web/packages/HH/index.html, https://github.com/cran/HH","https://github.com/anthropics/hh-rlhf, https://cran.r-project.org/package=hhh4contacts, https://cran.r-project.org/package=BHH2, https://github.com/face-hh/griddycode, https://pypi.org/project/hh/, https://github.com/cran/BHH2, https://github.com/crazycapivara/graphhopper-r, https://github.com/cran/graphhopper, https://github.com/face-hh/webx, https://cran.r-project.org/package=hhi, https://github.com/cran/hhi, https://cran.r-project.org/package=graphhopper, https://github.com/facebook/hhvm, https://github.com/lightory/HHRouter, https://github.com/cran/hhh4contacts"
HH,"For the Training Needs Assessment (TNA), a parametric T-test, using GraphPad, was employed to explore the statistically significant difference between score A (importance of activity to job) and score B (ability of respondent to perform the activity), as recommended by the HH tool authors [1718]",10.5334/aogh.2809,"R library HH,R package ‘HH’,R package “HH,R package “HH”,HH package,r package HH,R package HH,package HH",,"Zahi Abdul‐Sater,Elsa Kobeissi,Marilyne Menassa,Talar Telvizian,Deborah Mukherji","https://cran.r-project.org/package=HH, https://github.com/gtors/hh, https://pypi.org/project/hh/, https://cran.r-project.org/web/packages/HH/index.html, https://github.com/cran/HH","https://github.com/anthropics/hh-rlhf, https://cran.r-project.org/package=hhh4contacts, https://cran.r-project.org/package=BHH2, https://github.com/face-hh/griddycode, https://github.com/cran/BHH2, https://github.com/crazycapivara/graphhopper-r, https://github.com/cran/graphhopper, https://github.com/face-hh/webx, https://cran.r-project.org/package=hhi, https://github.com/cran/hhi, https://cran.r-project.org/package=graphhopper, https://github.com/facebook/hhvm, https://github.com/lightory/HHRouter, https://github.com/cran/hhh4contacts"
