,id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max
38,416,Flask,10.1093/database/baz075,The database was developed by using Flask framework with Python 3.4 and MySQL,"Chien‐Yueh Lee,Amrita Chattopadhyay,Li-Mei Chiang,Jyh‐Ming Jimmy Juang,Liang‐Chuan Lai,Mong‐Hsun Tsai,Tzu‐Pin Lu,Eric Y. Chuang","Annotation,Gene,Computational biology,Human genome","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://github.com/pallets/flask/,1,flask,Pallets,"flask, jinja, pallets, python, web-framework, werkzeug, wsgi",The Python micro framework for building web applications.,1.0,0.5238095238095237,0.4526798725128174,0.0873059779405593,1.0,0.6127590748525801,0.0873059779405593,1.0
39,423,Flask,10.1093/gigascience/giz060,"The web application uses Flask and Nginx on a virtual machine, as well as Gunicorn as a Web Server Gateway Interface","Zhi Zhang,Paul P. Jung,Valentin Grouès,Patrick May,Carole L. Linster,Enrico Glaab","Quantitative trait locus,Locus (genetics),Computer science,Family-based QTL mapping","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://pypi.org/project/Flask/,1,Flask,,"Dynamic Content, WSGI, Application, Application Frameworks",A simple framework for building complex web applications.,1.0,,0.2947980165481567,-0.0108329840004444,,0.4279883441825707,-0.0108329840004444,1.0
40,427,Flask,10.1093/gigascience/giz060,"The web application uses Flask and Nginx on a virtual machine, as well as Gunicorn as a Web Server Gateway Interface","Zhi Zhang,Paul P. Jung,Valentin Grouès,Patrick May,Carole L. Linster,Enrico Glaab","Quantitative trait locus,Locus (genetics),Computer science,Family-based QTL mapping","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://github.com/pallets/flask/,1,flask,Pallets,"flask, jinja, pallets, python, web-framework, werkzeug, wsgi",The Python micro framework for building web applications.,1.0,0.6962025316455697,0.4208714067935943,0.0092639438807964,,0.5315844705799901,0.0092639438807964,1.0
41,434,Flask,10.3390/genes12081117,The web server uses the Python programming language with the Flask library,"Waleed Alam,Hilal Tayara,Kil To Chong","Deep learning,Convolutional neural network,Computer science,DNA,Artificial intelligence","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://pypi.org/project/Flask/,1,Flask,,"Dynamic Content, WSGI, Application, Application Frameworks",A simple framework for building complex web applications.,1.0,,0.3440119624137878,-0.0364663787186145,1.0,0.5768863959237933,-0.0364663787186145,1.0
42,438,Flask,10.3390/genes12081117,The web server uses the Python programming language with the Flask library,"Waleed Alam,Hilal Tayara,Kil To Chong","Deep learning,Convolutional neural network,Computer science,DNA,Artificial intelligence","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://github.com/pallets/flask/,1,flask,Pallets,"flask, jinja, pallets, python, web-framework, werkzeug, wsgi",The Python micro framework for building web applications.,1.0,0.4765122265122265,0.6070625185966492,-0.0227759890258312,1.0,0.6121597512166088,-0.0227759890258312,1.0
43,445,Flask,10.3390/ijerph17145243,The Python/Flask API template was then fleshed out with code logic to process API input parameters and form appropriate SQL queries to return requested exposures data.,"Alejandro Valencia,Lisa Stillwell,Stephen J. Appold,Saravanan Arunachalam,Steven J. Cox,Hao Xu,Charles Schmitt,Shepherd H. Schurman,Stavros Garantziotis,William Xue,Stanley C. Ahalt,Karamarie Fecho","Environmental data,Environmental health,Disease registry","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://pypi.org/project/Flask/,1,Flask,,"Dynamic Content, WSGI, Application, Application Frameworks",A simple framework for building complex web applications.,1.0,,0.3271457254886627,-2.421438694000244e-06,1.0,0.5817858260124922,-2.421438694000244e-06,1.0
44,449,Flask,10.3390/ijerph17145243,The Python/Flask API template was then fleshed out with code logic to process API input parameters and form appropriate SQL queries to return requested exposures data.,"Alejandro Valencia,Lisa Stillwell,Stephen J. Appold,Saravanan Arunachalam,Steven J. Cox,Hao Xu,Charles Schmitt,Shepherd H. Schurman,Stavros Garantziotis,William Xue,Stanley C. Ahalt,Karamarie Fecho","Environmental data,Environmental health,Disease registry","https://pypi.org/project/Flask/, https://github.com/pallets/flask/",https://github.com/pallets/flask/,1,flask,Pallets,"flask, jinja, pallets, python, web-framework, werkzeug, wsgi",The Python micro framework for building web applications.,1.0,0.5358993338267949,0.4980948567390442,-0.0166059881448745,1.0,0.6034776404841928,-0.0166059881448745,1.0
45,478,GillespieSSA,10.1038/srep36301,Simulation were undertaken with the ssa() function of the GillespieSSA package14 using R software ( http://www.R-project.org/).,"Philippe Vanhems,Rosette von Raesfeldt,René Écochard,Nicolas Voirin","Ebola virus,Outbreak,Medicine,Contact tracing,Asymptomatic,Emergency medicine,Disease","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://cran.r-project.org/package=GillespieSSA,1,GillespieSSA,"Mario Pineda-Krch, Robrecht Cannoodt","several approximate methods, package also contains, linear chain system, krch et al, generating simulated trajectories","Provides a simple to use, intuitive, and extensible interface to several stochastic simulation algorithms for generating simulated trajectories of finite population continuous-time model. Currently it implements Gillespie's exact stochastic simulation algorithm (Direct method) and several approximate methods (Explicit tau-leap, Binomial tau-leap, and Optimized tau-leap). The package also contains a library of template models that can be run as demo models and can easily be customized and extended. Currently the following models are included, 'Decaying-Dimerization' reaction set, linear chain system, logistic growth model, 'Lotka' predator-prey model, Rosenzweig-MacArthur predator-prey model, 'Kermack-McKendrick' SIR model, and a 'metapopulation' SIRS model. Pineda-Krch et al. (2008) <doi:10.18637/jss.v025.i12>.",1.0,0.6667811355311355,0.4665975272655487,0.0730367004871368,1.0,0.6412830726567642,0.0730367004871368,1.0
46,481,GillespieSSA,10.1038/srep36301,Simulation were undertaken with the ssa() function of the GillespieSSA package14 using R software ( http://www.R-project.org/).,"Philippe Vanhems,Rosette von Raesfeldt,René Écochard,Nicolas Voirin","Ebola virus,Outbreak,Medicine,Contact tracing,Asymptomatic,Emergency medicine,Disease","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://github.com/rcannood/GillespieSSA,1,GillespieSSA,Robrecht Cannoodt,,"**GillespieSSA** provides a simple to use, intuitive, and extensible interface to several stochastic simulation algorithms for generating simulated trajectories of finite population continuous-time model. Currently it implements Gillespie's exact stochastic simulation algorithm (Direct method) and several approximate methods (Explicit tau-leap, Binomial tau-leap, and Optimized tau-leap).",1.0,0.6249434389140271,0.6234291791915894,0.0297079272568225,1.0,0.6556161090724878,0.0297079272568225,1.0
47,485,GillespieSSA,10.1038/srep36301,Simulation were undertaken with the ssa() function of the GillespieSSA package14 using R software ( http://www.R-project.org/).,"Philippe Vanhems,Rosette von Raesfeldt,René Écochard,Nicolas Voirin","Ebola virus,Outbreak,Medicine,Contact tracing,Asymptomatic,Emergency medicine,Disease","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://github.com/cran/GillespieSSA,1,GillespieSSA,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  GillespieSSA — Gillespie's Stochastic Simulation Algorithm (SSA). Homepage: https://github.com/rcannood/GillespieSSA,1.0,0.6038461538461538,0.5937215089797974,0.0022339932620525,1.0,0.6399603312176008,0.0022339932620525,1.0
48,486,GillespieSSA,10.1186/s12859-019-2843-0,"On the other hand, individual libraries targeting epidemiological modelling, such as Epipy - a visualisation data tool for epidemiology written in Python [44], or GillespieSSA - an R package for generating stochastic simulation using Gillespie’s algorithms [45], cover only specific epidemiological needs.","Mai Anh BUI T.,Nick Papoulias,Serge Stinckwich,Mikal Ziane,Benjamín Roche",Computer science,"https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://cran.r-project.org/package=GillespieSSA,1,GillespieSSA,"Mario Pineda-Krch, Robrecht Cannoodt","several approximate methods, package also contains, linear chain system, krch et al, generating simulated trajectories","Provides a simple to use, intuitive, and extensible interface to several stochastic simulation algorithms for generating simulated trajectories of finite population continuous-time model. Currently it implements Gillespie's exact stochastic simulation algorithm (Direct method) and several approximate methods (Explicit tau-leap, Binomial tau-leap, and Optimized tau-leap). The package also contains a library of template models that can be run as demo models and can easily be customized and extended. Currently the following models are included, 'Decaying-Dimerization' reaction set, linear chain system, logistic growth model, 'Lotka' predator-prey model, Rosenzweig-MacArthur predator-prey model, 'Kermack-McKendrick' SIR model, and a 'metapopulation' SIRS model. Pineda-Krch et al. (2008) <doi:10.18637/jss.v025.i12>.",1.0,0.5673280423280423,0.3890671730041504,0.0579763278365135,1.0,0.6028743086337413,0.0579763278365135,1.0
49,494,GillespieSSA,10.1371/journal.pbio.1001793,"Because the simulation function depends on the R-package GillespieSSA, install this package first by executing ‘install.packages(“GillespieSSA”)’ in R","Patrick Kaiser,Roland R. Regoes,Tamas Dolowschiak,Sandra Y. Wotzka,Jette Lengefeld,Emma Slack,Andrew J. Grant,Martin Ackermann,Wolf‐Dietrich Hardt","Biology,Microbiology,Antibiotics,Multidrug tolerance,Bacteria,Ex vivo,In vivo,Ciprofloxacin","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://cran.r-project.org/package=GillespieSSA,1,GillespieSSA,"Mario Pineda-Krch, Robrecht Cannoodt","several approximate methods, package also contains, linear chain system, krch et al, generating simulated trajectories","Provides a simple to use, intuitive, and extensible interface to several stochastic simulation algorithms for generating simulated trajectories of finite population continuous-time model. Currently it implements Gillespie's exact stochastic simulation algorithm (Direct method) and several approximate methods (Explicit tau-leap, Binomial tau-leap, and Optimized tau-leap). The package also contains a library of template models that can be run as demo models and can easily be customized and extended. Currently the following models are included, 'Decaying-Dimerization' reaction set, linear chain system, logistic growth model, 'Lotka' predator-prey model, Rosenzweig-MacArthur predator-prey model, 'Kermack-McKendrick' SIR model, and a 'metapopulation' SIRS model. Pineda-Krch et al. (2008) <doi:10.18637/jss.v025.i12>.",1.0,0.5610475545959416,0.3612485229969024,0.0426808781921863,1.0,0.5929953911570061,0.0426808781921863,1.0
50,497,GillespieSSA,10.1371/journal.pbio.1001793,"Because the simulation function depends on the R-package GillespieSSA, install this package first by executing ‘install.packages(“GillespieSSA”)’ in R","Patrick Kaiser,Roland R. Regoes,Tamas Dolowschiak,Sandra Y. Wotzka,Jette Lengefeld,Emma Slack,Andrew J. Grant,Martin Ackermann,Wolf‐Dietrich Hardt","Biology,Microbiology,Antibiotics,Multidrug tolerance,Bacteria,Ex vivo,In vivo,Ciprofloxacin","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://github.com/rcannood/GillespieSSA,1,GillespieSSA,Robrecht Cannoodt,,"**GillespieSSA** provides a simple to use, intuitive, and extensible interface to several stochastic simulation algorithms for generating simulated trajectories of finite population continuous-time model. Currently it implements Gillespie's exact stochastic simulation algorithm (Direct method) and several approximate methods (Explicit tau-leap, Binomial tau-leap, and Optimized tau-leap).",1.0,0.5385215274921157,0.5499073266983032,-0.0366859845817089,1.0,0.610348573921742,-0.0366859845817089,1.0
51,501,GillespieSSA,10.1371/journal.pbio.1001793,"Because the simulation function depends on the R-package GillespieSSA, install this package first by executing ‘install.packages(“GillespieSSA”)’ in R","Patrick Kaiser,Roland R. Regoes,Tamas Dolowschiak,Sandra Y. Wotzka,Jette Lengefeld,Emma Slack,Andrew J. Grant,Martin Ackermann,Wolf‐Dietrich Hardt","Biology,Microbiology,Antibiotics,Multidrug tolerance,Bacteria,Ex vivo,In vivo,Ciprofloxacin","https://cran.r-project.org/package=GillespieSSA, https://github.com/rcannood/GillespieSSA, https://github.com/cran/GillespieSSA",https://github.com/cran/GillespieSSA,1,GillespieSSA,cran,,:exclamation: This is a read-only mirror of the CRAN R package repository.  GillespieSSA — Gillespie's Stochastic Simulation Algorithm (SSA). Homepage: https://github.com/rcannood/GillespieSSA,1.0,0.5093240093240093,0.7288020849227905,0.0508386641740798,1.0,0.657792951684176,0.0508386641740798,1.0
52,527,HydeNet,10.1111/risa.13580,"We use the R program HydeNet and the JAGS modeling framework to build a decision network that uses the collective administrative data to generate distributions for simulating posteriors under different surveillance scenarios (Nutter, n.d.; Plummer, 2004)","Ryan P. Scott,Alison C. Cullen,Guillaume Chabot‐Couture","Poliomyelitis,Poliomyelitis eradication","https://cran.r-project.org/web/packages/HydeNet/index.html, https://github.com/nutterb/HydeNet, https://github.com/cran/HydeNet",https://cran.r-project.org/web/packages/HydeNet/index.html,1,HydeNet,"Jarrod E. Dalton, Benjamin Nutter","running inference using, full joint distribution, descendents given information, maximum expected utility, edge represents conditionality","Facilities for easy implementation of hybrid Bayesian networks using R. Bayesian networks are directed acyclic graphs representing joint probability distributions, where each node represents a random variable and each edge represents conditionality. The full joint distribution is therefore factorized as a product of conditional densities, where each node is assumed to be independent of its non-descendents given information on its parent nodes. Since exact, closed-form algorithms are computationally burdensome for inference within hybrid networks that contain a combination of continuous and discrete nodes, particle-based approximation techniques like Markov Chain Monte Carlo are popular. We provide a user-friendly interface to constructing these networks and running inference using the 'rjags' package. Econometric analyses (maximum expected utility under competing policies, value of information) involving decision and utility nodes are also supported.",1.0,0.575674579022114,0.5648753643035889,-0.0346853733062744,1.0,0.6211729140038857,-0.0346853733062744,1.0
