id,name,doi,paragraph,authors,field/topic/keywords,url (ground truth),candidate_urls,probability (ground truth),metadata_name,metadata_authors,metadata_keywords,metadata_description,name_metric,author_metric,paragraph_metric,keywords_metric,language_metric,average,min,max,language,metadata_language
270,Django,10.1186/1471-2164-15-371,"The web interface is powered by a Python application built on Django (an open source web framework), HTML/CSS and Javascript","José B. Pereira‐Leal,Isabel A. Abreu,Cláudia S Alabaça,Maria Helena Almeida,Paulo Almeida,Tânia Almeida,Isabel Amorim,Susana de Sousa Araújo,Herlânder Azevedo,Aleix Badia,Dora Batista,Andreas Böhn,Tiago Capote,Isabel Carrasquinho,Inês Chaves,Ana Cristina Coelho,Maria Manuela Ribeiro Costa,Rita Costa,Alfredo Cravador,Conceição Egas,Carlos Faro,Ana Margarida Fortes,Ana S. Fortunato,Maria João Gaspar,Sónia Gonçalves,José Graça,Marília Horta Jung,Vera Inácio,José Leitão,Teresa Lino‐Neto,Liliana Marum,José Matos,Diogo Mendonça,Andreia Miguel,Celia María Gonzalo Miguel,Leonor Morais‐Cecílio,Isabel Queirós Neves,Filomena Nóbrega,M. Margarida Oliveira,Rute Oliveira,Jorge C. Pais,Jorge A. P. Paiva,Octávio S. Paulo,Miguel Pinheiro,João Raimundo,José C. Ramalho,Ana I. Ribeiro‐Barros,Teresa Ribeiro,Margarida Rocheta,Ana Raquel Rodrigues,José Carlos Rodrígues,Nelson J. M. Saibo,Tatiana Santo,Ana Cláudia dos Santos,Paula Sá–Pereira,Mónica Sebastiana,Fernanda Simões,Rómulo Sobral,R. M. Tavares,Rita Teixeira,J.A. Varela,Maria das Dores Magalhães Veloso,Cândido PP Ricardo","Quercus suber,Cork,Biology,Expressed sequence tag","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.5019083969465649,0.410321295261383,0.0224153585731983,1.0,0.5869290101562292,0.0224153585731983,1.0,Python,Python
275,Django,10.1186/1471-2164-15-371,"The web interface is powered by a Python application built on Django (an open source web framework), HTML/CSS and Javascript","José B. Pereira‐Leal,Isabel A. Abreu,Cláudia S Alabaça,Maria Helena Almeida,Paulo Almeida,Tânia Almeida,Isabel Amorim,Susana de Sousa Araújo,Herlânder Azevedo,Aleix Badia,Dora Batista,Andreas Böhn,Tiago Capote,Isabel Carrasquinho,Inês Chaves,Ana Cristina Coelho,Maria Manuela Ribeiro Costa,Rita Costa,Alfredo Cravador,Conceição Egas,Carlos Faro,Ana Margarida Fortes,Ana S. Fortunato,Maria João Gaspar,Sónia Gonçalves,José Graça,Marília Horta Jung,Vera Inácio,José Leitão,Teresa Lino‐Neto,Liliana Marum,José Matos,Diogo Mendonça,Andreia Miguel,Celia María Gonzalo Miguel,Leonor Morais‐Cecílio,Isabel Queirós Neves,Filomena Nóbrega,M. Margarida Oliveira,Rute Oliveira,Jorge C. Pais,Jorge A. P. Paiva,Octávio S. Paulo,Miguel Pinheiro,João Raimundo,José C. Ramalho,Ana I. Ribeiro‐Barros,Teresa Ribeiro,Margarida Rocheta,Ana Raquel Rodrigues,José Carlos Rodrígues,Nelson J. M. Saibo,Tatiana Santo,Ana Cláudia dos Santos,Paula Sá–Pereira,Mónica Sebastiana,Fernanda Simões,Rómulo Sobral,R. M. Tavares,Rita Teixeira,J.A. Varela,Maria das Dores Magalhães Veloso,Cândido PP Ricardo","Quercus suber,Cork,Biology,Expressed sequence tag","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.6272014379501343,0.0171759836375713,1.0,0.6610943553969264,0.0171759836375713,1.0,Python,Python
281,Django,10.1186/s12859-018-2082-9,"DecoFungi is implemented in Python using several open-source libraries: Django (as the Web application framework), OpenCV (library for image processing and computer vision), the Keras framework with a Tensorflow back-end (provides the deep learning techniques), and the scikit-learn library (library for machine learning).","César Domínguez,Jónathan Heras,Eloy Mata,Vico Pascual","Context (archaeology),Computer science","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.4973794549266246,0.0299135129898786,0.0622551664710044,1.0,0.5179096268775016,0.0299135129898786,1.0,Python,Python
286,Django,10.1186/s12859-018-2082-9,"DecoFungi is implemented in Python using several open-source libraries: Django (as the Web application framework), OpenCV (library for image processing and computer vision), the Keras framework with a Tensorflow back-end (provides the deep learning techniques), and the scikit-learn library (library for machine learning).","César Domínguez,Jónathan Heras,Eloy Mata,Vico Pascual","Context (archaeology),Computer science","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.3117117285728454,0.0420091934502124,1.0,0.5884302305057645,0.0420091934502124,1.0,Python,Python
292,Django,10.1186/s12911-019-0750-y,"The main tools and the development environments that we utilized in developing VIADS include Django, Python, JavaScript, Vis.js, Graph.js, JQuery, Plotly, Chart.js, Unittest, R, and MySQL","Xia Jing,Matthew Emerson,David Masters,Matthew Brooks,Jacob Buskirk,Nasseef Abukamail,Chang Liu,James J. Cimino,Jay H. Shubrook,Sonsoles de Lacalle,Yuchun Zhou,Vimla L. Patel","Computer science,Python (programming language),Information retrieval,Visualization","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.5116959064327485,0.2292515933513641,0.1704171001911163,1.0,0.5822729199950458,0.1704171001911163,1.0,Python,Python
297,Django,10.1186/s12911-019-0750-y,"The main tools and the development environments that we utilized in developing VIADS include Django, Python, JavaScript, Vis.js, Graph.js, JQuery, Plotly, Chart.js, Unittest, R, and MySQL","Xia Jing,Matthew Emerson,David Masters,Matthew Brooks,Jacob Buskirk,Nasseef Abukamail,Chang Liu,James J. Cimino,Jay H. Shubrook,Sonsoles de Lacalle,Yuchun Zhou,Vimla L. Patel","Computer science,Python (programming language),Information retrieval,Visualization","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.3426394164562225,0.3152995407581329,1.0,0.6644847393035889,0.3152995407581329,1.0,Python,Python
303,Django,10.3389/fimmu.2019.02820,"This web tool was built using the Django web framework (24) and makes use of several Python libraries including scikit-learn (23), SciPy (25), Pyteomics (26), Altair (27), NumPy (28), Pandas (29), and Dask (30)","Sofie Gielis,Pieter Moris,Wout Bittremieux,Nicolas De Neuter,Benson Ogunjimi,Kris Laukens,Pieter Meysman","Epitope,Receptor","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.4017094017094016,0.1842777729034423,-0.015139477327466,1.0,0.5141695394570756,-0.015139477327466,1.0,Python,Python
308,Django,10.3389/fimmu.2019.02820,"This web tool was built using the Django web framework (24) and makes use of several Python libraries including scikit-learn (23), SciPy (25), Pyteomics (26), Altair (27), NumPy (28), Pandas (29), and Dask (30)","Sofie Gielis,Pieter Moris,Wout Bittremieux,Nicolas De Neuter,Benson Ogunjimi,Kris Laukens,Pieter Meysman","Epitope,Receptor","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.4200366735458374,-0.0483663342893123,1.0,0.5929175848141313,-0.0483663342893123,1.0,Python,Python
314,Django,10.3390/metabo5030431,The Django Python package makes building web requests that integrated diverse data stores straightforward [19] The API defined in Django allows access to both of these resources.,"Yushu Yao,Terence Sun,Tony Wang,Oliver Ruebel,Trent R. Northen,Benjamin P. Bowen","Workflow,Computer science,Scripting language,Raw data,Metabolomics","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.405982905982906,0.2817844450473785,0.0423761308193206,1.0,0.546028696369921,0.0423761308193206,1.0,Python,Python
319,Django,10.3390/metabo5030431,The Django Python package makes building web requests that integrated diverse data stores straightforward [19] The API defined in Django allows access to both of these resources.,"Yushu Yao,Terence Sun,Tony Wang,Oliver Ruebel,Trent R. Northen,Benjamin P. Bowen","Workflow,Computer science,Scripting language,Raw data,Metabolomics","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.5262570977210999,0.1717064082622528,1.0,0.6744908764958382,0.1717064082622528,1.0,Python,Python
325,Django,10.3390/s20102962,"However, the cloud platform is being re-developed from scratch to create a highly scalable cloud, using Angular [43] for web development, and Django [44] as the web framework, with OAuth 2.0 authentication [45]","Santiago González Izard,Ramiro Sánchez Torres,Óscar Alonso Plaza,Juan Antonio Juanes Méndez,Francisco José García‐Peñalvo","Visualization,Computer science,Augmented reality,DICOM,Virtual reality,Segmentation,Artificial intelligence,Software","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.4834267040149393,0.3017963767051697,0.0925071090459823,,0.4694325474415228,0.0925071090459823,1.0,,Python
330,Django,10.3390/s20102962,"However, the cloud platform is being re-developed from scratch to create a highly scalable cloud, using Angular [43] for web development, and Django [44] as the web framework, with OAuth 2.0 authentication [45]","Santiago González Izard,Ramiro Sánchez Torres,Óscar Alonso Plaza,Juan Antonio Juanes Méndez,Francisco José García‐Peñalvo","Visualization,Computer science,Augmented reality,DICOM,Virtual reality,Segmentation,Artificial intelligence,Software","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.3738998174667358,0.0377031937241554,,0.4705343370636304,0.0377031937241554,1.0,,Python
336,Django,10.3390/vaccines8040709,The ML models with the best performance were implemented on a web server using the Python and Django framework,"Ivan Dimitrov,Nevena Zaharieva,Irini Doytchinova","Random forest,Artificial intelligence,Support vector machine,Test set,Machine learning,Computer science","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.5,0.2462667226791381,0.0207895301282405,1.0,0.5534112505614758,0.0207895301282405,1.0,Python,Python
341,Django,10.3390/vaccines8040709,The ML models with the best performance were implemented on a web server using the Python and Django framework,"Ivan Dimitrov,Nevena Zaharieva,Irini Doytchinova","Random forest,Artificial intelligence,Support vector machine,Test set,Machine learning,Computer science","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.4580789804458618,0.0395411029458045,1.0,0.6244050208479166,0.0395411029458045,1.0,Python,Python
347,Django,10.4269/ajtmh.2011.10-0528,The RapidSMS™ platform is based on the Django web framework and written in Python programming language,"Caroline Asiimwe,David Gelvin,Evan Lee,Yanis Ben Amor,Ebony Quinto,Charles Katureebe,S. Lakshmi,David S.H. Bell,Matt Berg","Malaria,Service (business)","https://pypi.org/project/Django/, https://github.com/django/django",https://github.com/django/django,1,django,Django,"apps, django, framework, models, orm, python, templates, views, web",The Web framework for perfectionists with deadlines.,1.0,0.5584500466853408,0.277152955532074,0.1200999915599823,1.0,0.5911405987554794,0.1200999915599823,1.0,Python,Python
352,Django,10.4269/ajtmh.2011.10-0528,The RapidSMS™ platform is based on the Django web framework and written in Python programming language,"Caroline Asiimwe,David Gelvin,Evan Lee,Yanis Ben Amor,Ebony Quinto,Charles Katureebe,S. Lakshmi,David S.H. Bell,Matt Berg","Malaria,Service (business)","https://pypi.org/project/Django/, https://github.com/django/django",https://pypi.org/project/Django/,1,Django,,"WWW/HTTP, Dynamic Content, WSGI, Application Frameworks, Python Modules","A high-level Python web framework that encourages rapid development and clean, pragmatic design.",1.0,,0.3731692135334015,0.0878060385584831,1.0,0.6152438130229712,0.0878060385584831,1.0,Python,Python
358,FinCal,10.3390/insects12040298,"To calculate the profitability criteria, the FinCal package [37] was used","Ouorou Ganni Mariel Guera,Federico Castrejón-Ayala,Norma Robledo,Alfredo Jiménez‐Pérez,Georgina Sánchez-Rivera,Lilia Salazar-Marcial,Hilda Elizabet Flores Moctezuma","Spodoptera,Biology,Fall armyworm,Agronomy","https://cran.r-project.org/package=FinCal, https://github.com/felixfan/FinCal, https://github.com/cran/FinCal",https://github.com/cran/FinCal,1,FinCal,cran,,":exclamation: This is a read-only mirror of the CRAN R package repository.  FinCal — Time Value of Money, Time Series Analysis and Computational Finance. Homepage: http://felixfan.github.io/FinCal/",1.0,0.5914634146341463,0.4768136739730835,-0.0239390358328819,,0.5110845131935869,-0.0239390358328819,1.0,,R
