name,paragraph,doi,synonyms,language,authors,urls,not_urls
AceView,"Panel C shows the human ANKRD43 locus in ENr221 for which AceView (light pink/blue), Pairagon and Ensembl all predict a shorter CDS than GENCODE",10.1186/gb-2006-7-s1-s4,"the aceview genes,AceView/WormGenes,AceView12,aceview genes,The AceView Genes,aceview/wormgenes,AceView Gene,aceview,AceView genes,AceView Magic",C,"Jennifer Harrow,France Denœud,Adam Frankish,Alexandre Reymond,Chao-Kung Chen,Jacqueline Chrast,Julien Lagarde,James Gilbert,Roy Storey,David Swarbreck,Colette Rossier,Catherine Ucla,Tim Hubbard,Stylianos E. Antonarakis,Roderic Guigó",https://github.com/ncbi/AceView,"https://github.com/cran/AcuityView, https://github.com/cran/OceanView, https://github.com/Kaljurand/aceview, https://cran.r-project.org/package=AcuityView, https://github.com/ACENative/ACEViewSwift, https://cran.r-project.org/package=hexView, https://github.com/rgroothedde/aceview, https://github.com/cran/DiceView, https://cran.r-project.org/package=OceanView, https://cran.r-project.org/package=DiceView, https://cran.r-project.org/package=cubeview, https://github.com/IRSN/DiceView, https://github.com/ACENative/ACEView, https://github.com/cran/cubeview, https://github.com/cran/hexView"
Align,>>> result = app('sequences.fasta')['Align'],10.1186/gb-2007-8-8-r171,"Align-RT,Align_MTX,Alignof,AlignDir,AlignQC,alignemnt,QAlign,Aligns,Align RT,ALIGNER,aligner),UAlign,Palign,Aligners,align_seq,align2D,LALIGN,Ialign,Align MS,AligntRT®,AlignMePS,ALIGN-M,alignDir,AlignX®,LAlign,MALIGN,AlignRT®,Alignator,AlignIR,ALIGN123,Aligner79,AlignX,Aligner36,align3d,Aligna,Align47,ALIGNMENT,Alignet,Align X,alignACE,Align EPI,QALIGN,XALIGN,Align-MCL,AlignMCl,malign,align-it,Dalign,AlignACE,AlignRt,Aligner50,AlignM,AlignIRTM,Alig,AlignRead,qalign,Align0,Aligner66,Alignmer,Alignme,Align8bp,Align X®,Align3D,aligns_to,ALIGNEDIT,align two,Alignment,XAlign,Aligned,alignGVGD,AlignRTTM,AlignHUSH,align50,ALIGNERS,alignnemo,AlignGCVD,AlignWIse,AlignMCL,Align2D,Align3d,Xalign,align-epi,AlignExIn,AlignWise,kAlign,jalign,AlignmenT,alignme,AligneAce,Aligntech,AlignSeq,Halign,Kalign,AligneR,Malign,Align®,Aligner11,AlignRT10,AlignMNH,SAlign,Align-GF,AlignFS,align2seq,HAlign,Lalign,AlignMe,Aligner41,Align3 TP,ALIG,JAlign,Align123,Align GVD,Aligner,AlignMeP,align_cds,Align ×,Align IR,Alignmet,alignment,Aligner),PALIGN,Align.pl,Align-GD,AlignTK,ALIGN3D,“Align,aligned,AlignAce,AlignInfo,Salign,:Align,AlignX9,ALIGNACE,AlignMe P,Aligndb,BALIGN,ALIGNIR,alignX,Align-GVD,ALIGN-CSA,Align 123,dalign,salign,AlignME,ALIGNX,Align All,Aligner43,Nalign,ALIGN0,Align-It,aligns,Align1,Align-M,Align-IT,AlignGVD,SALIGN,AlignStat,KAlign,aligner,Alignx,qAlign,ALIGN2D,Aligner51,Alignflow,Align2,galign,AlignGVGD,AlignView,ALIGNF,Alignpart,Align‐RT®,lalign,AlignSeqs,ALIGN-III,align X,Align L2,aligning,Align-m,align0,Align-it,AlignIO,Align‐it,align.2d,AlignHush,Alignerv0,KALIGN,AlignPI,vAlign,alignRead,AlignNemo,AlignRT,AligntRT,Align3,Align‐RT,kalign,iAlign,align2d,Align2d",,"Rob Knight,Alexander P. Maxwell,Amanda Birmingham,Jason Carnes,J. Gregory Caporaso,Brett C Easton,Michael A. W. Eaton,Micah Hamady,Helen Lindsay,Zongzhi Liu,Catherine Lozupone,Daniel McDonald,Michael S. Robeson,Raymond Sammut,Sandra Smit,Matthew J. Wakefield,Jeremy Widmann,Shandy Wikman,Stephanie A. Wilson,Hua Ying,Gavin Huttley","https://pypi.org/project/align/, https://github.com/cran/align","https://github.com/cran/GCalignR, https://cran.r-project.org/package=GCalignR, https://github.com/kpzhang93/MTCNN_face_detection_alignment, https://github.com/cran/APCalign, https://github.com/nickduran/align-linguistic-alignment, https://cran.r-project.org/package=ggalign, https://github.com/PKU-Alignment/align-anything, https://cran.r-project.org/package=align, https://github.com/vim-scripts/Align, https://github.com/1adrianb/face-alignment, https://github.com/cran/ggalign, https://github.com/traitecoevo/APCalign, https://github.com/mottensmann/GCalignR, https://cran.r-project.org/package=APCalign, https://github.com/cran/AlignLV, https://github.com/huggingface/alignment-handbook, https://github.com/Yunuuuu/ggalign, https://cran.r-project.org/package=AlignLV"
Align,The Align program in NCBI website was used to align the ST64BDT64 sequence with each of the DT2 and DT104 sequences to locate the boundaries of the ST64BDT64 prophage in each genome,10.1371/journal.pone.0086203,"Align-RT,Align_MTX,Alignof,AlignDir,AlignQC,alignemnt,QAlign,Aligns,Align RT,ALIGNER,aligner),UAlign,Palign,Aligners,align_seq,align2D,LALIGN,Ialign,Align MS,AligntRT®,AlignMePS,ALIGN-M,alignDir,AlignX®,LAlign,MALIGN,AlignRT®,Alignator,AlignIR,ALIGN123,Aligner79,AlignX,Aligner36,align3d,Aligna,Align47,ALIGNMENT,Alignet,Align X,alignACE,Align EPI,QALIGN,XALIGN,Align-MCL,AlignMCl,malign,align-it,Dalign,AlignACE,AlignRt,Aligner50,AlignM,AlignIRTM,Alig,AlignRead,qalign,Align0,Aligner66,Alignmer,Alignme,Align8bp,Align X®,Align3D,aligns_to,ALIGNEDIT,align two,Alignment,XAlign,Aligned,alignGVGD,AlignRTTM,AlignHUSH,align50,ALIGNERS,alignnemo,AlignGCVD,AlignWIse,AlignMCL,Align2D,Align3d,Xalign,align-epi,AlignExIn,AlignWise,kAlign,jalign,AlignmenT,alignme,AligneAce,Aligntech,AlignSeq,Halign,Kalign,AligneR,Malign,Align®,Aligner11,AlignRT10,AlignMNH,SAlign,Align-GF,AlignFS,align2seq,HAlign,Lalign,AlignMe,Aligner41,Align3 TP,ALIG,JAlign,Align123,Align GVD,Aligner,AlignMeP,align_cds,Align ×,Align IR,Alignmet,alignment,Aligner),PALIGN,Align.pl,Align-GD,AlignTK,ALIGN3D,“Align,aligned,AlignAce,AlignInfo,Salign,:Align,AlignX9,ALIGNACE,AlignMe P,Aligndb,BALIGN,ALIGNIR,alignX,Align-GVD,ALIGN-CSA,Align 123,dalign,salign,AlignME,ALIGNX,Align All,Aligner43,Nalign,ALIGN0,Align-It,aligns,Align1,Align-M,Align-IT,AlignGVD,SALIGN,AlignStat,KAlign,aligner,Alignx,qAlign,ALIGN2D,Aligner51,Alignflow,Align2,galign,AlignGVGD,AlignView,ALIGNF,Alignpart,Align‐RT®,lalign,AlignSeqs,ALIGN-III,align X,Align L2,aligning,Align-m,align0,Align-it,AlignIO,Align‐it,align.2d,AlignHush,Alignerv0,KALIGN,AlignPI,vAlign,alignRead,AlignNemo,AlignRT,AligntRT,Align3,Align‐RT,kalign,iAlign,align2d,Align2d",,"Lester Hiley,Ning-Xia Fang,Gino Micalizzi,John Bates","https://cran.r-project.org/package=align, https://github.com/vim-scripts/Align, https://pypi.org/project/align/, https://github.com/cran/align","https://github.com/cran/GCalignR, https://cran.r-project.org/package=GCalignR, https://github.com/kpzhang93/MTCNN_face_detection_alignment, https://github.com/cran/APCalign, https://github.com/nickduran/align-linguistic-alignment, https://cran.r-project.org/package=ggalign, https://github.com/PKU-Alignment/align-anything, https://github.com/1adrianb/face-alignment, https://github.com/cran/ggalign, https://github.com/traitecoevo/APCalign, https://github.com/mottensmann/GCalignR, https://cran.r-project.org/package=APCalign, https://github.com/cran/AlignLV, https://github.com/huggingface/alignment-handbook, https://github.com/Yunuuuu/ggalign, https://cran.r-project.org/package=AlignLV"
Align,"The CLUSTALW was used to align the coding and protein sequences of the orthologous pair, while the Ka and Ks values were calculated using the perl module, “Bio::Align::DNAStatistics.” Divergence time estimation was followed a recent study in allotetraploid cotton [56].",10.1186/s12915-021-01041-0,"Align-RT,Align_MTX,Alignof,AlignDir,AlignQC,alignemnt,QAlign,Aligns,Align RT,ALIGNER,aligner),UAlign,Palign,Aligners,align_seq,align2D,LALIGN,Ialign,Align MS,AligntRT®,AlignMePS,ALIGN-M,alignDir,AlignX®,LAlign,MALIGN,AlignRT®,Alignator,AlignIR,ALIGN123,Aligner79,AlignX,Aligner36,align3d,Aligna,Align47,ALIGNMENT,Alignet,Align X,alignACE,Align EPI,QALIGN,XALIGN,Align-MCL,AlignMCl,malign,align-it,Dalign,AlignACE,AlignRt,Aligner50,AlignM,AlignIRTM,Alig,AlignRead,qalign,Align0,Aligner66,Alignmer,Alignme,Align8bp,Align X®,Align3D,aligns_to,ALIGNEDIT,align two,Alignment,XAlign,Aligned,alignGVGD,AlignRTTM,AlignHUSH,align50,ALIGNERS,alignnemo,AlignGCVD,AlignWIse,AlignMCL,Align2D,Align3d,Xalign,align-epi,AlignExIn,AlignWise,kAlign,jalign,AlignmenT,alignme,AligneAce,Aligntech,AlignSeq,Halign,Kalign,AligneR,Malign,Align®,Aligner11,AlignRT10,AlignMNH,SAlign,Align-GF,AlignFS,align2seq,HAlign,Lalign,AlignMe,Aligner41,Align3 TP,ALIG,JAlign,Align123,Align GVD,Aligner,AlignMeP,align_cds,Align ×,Align IR,Alignmet,alignment,Aligner),PALIGN,Align.pl,Align-GD,AlignTK,ALIGN3D,“Align,aligned,AlignAce,AlignInfo,Salign,:Align,AlignX9,ALIGNACE,AlignMe P,Aligndb,BALIGN,ALIGNIR,alignX,Align-GVD,ALIGN-CSA,Align 123,dalign,salign,AlignME,ALIGNX,Align All,Aligner43,Nalign,ALIGN0,Align-It,aligns,Align1,Align-M,Align-IT,AlignGVD,SALIGN,AlignStat,KAlign,aligner,Alignx,qAlign,ALIGN2D,Aligner51,Alignflow,Align2,galign,AlignGVGD,AlignView,ALIGNF,Alignpart,Align‐RT®,lalign,AlignSeqs,ALIGN-III,align X,Align L2,aligning,Align-m,align0,Align-it,AlignIO,Align‐it,align.2d,AlignHush,Alignerv0,KALIGN,AlignPI,vAlign,alignRead,AlignNemo,AlignRT,AligntRT,Align3,Align‐RT,kalign,iAlign,align2d,Align2d",Perl,"Zhaoen Yang,Xiaoyang Ge,Weinan Li,Yuying Jin,Lisen Liu,Wei Hu,Fuyan Liu,Yanli Chen,Shaoliang Peng,Fuguang Li",,"https://github.com/cran/GCalignR, https://cran.r-project.org/package=GCalignR, https://github.com/kpzhang93/MTCNN_face_detection_alignment, https://github.com/cran/APCalign, https://github.com/nickduran/align-linguistic-alignment, https://cran.r-project.org/package=ggalign, https://github.com/PKU-Alignment/align-anything, https://cran.r-project.org/package=align, https://github.com/vim-scripts/Align, https://github.com/1adrianb/face-alignment, https://github.com/cran/ggalign, https://pypi.org/project/align/, https://github.com/traitecoevo/APCalign, https://github.com/mottensmann/GCalignR, https://cran.r-project.org/package=APCalign, https://github.com/cran/AlignLV, https://github.com/cran/align, https://github.com/huggingface/alignment-handbook, https://github.com/Yunuuuu/ggalign, https://cran.r-project.org/package=AlignLV"
Aliquot,"Aliquot, Biomouse and Cell Line) are identified by a unique and mnemonic key, named GenealogyID, that encodes relevant information regarding the history of the entity",10.1093/database/baz004,"Aliquots,AliquotSize,AliquotG",,"Alberto Grand,Emanuele Geda,Andrea Mignone,Andrea Bertotti,Alessandro Fiori","https://github.com/guinn8/aliquot, https://github.com/MatthewJohnMorris/Aliquot","https://cran.r-project.org/package=cliot, https://github.com/cran/lit, https://github.com/NCI-GDC/aliquot-maf-tools, https://github.com/cran/cliot, https://cran.r-project.org/package=lit, https://github.com/clearhaus/aliquot, https://github.com/MersenneForum/MersenneForumAliquot, https://github.com/cran/ialiquor, https://github.com/lazka/aliquot, https://cran.r-project.org/package=ialiquor, https://github.com/ajbass/lit"
Aliquot,"There are three main web pages displaying the metadata related to Person, Sample and Aliquot, which is governed by three tables – Person metadata Sample metadata and Aliquot metadata respectively",10.1186/1471-2105-8-52,"Aliquots,AliquotSize,AliquotG",,"Juris Víksna,Edgars Celms,Mārtiņš Opmanis,Kārlis Podnieks,Pēteris Ručevskis,Andris Zarins,Amy Barrett,Sudeshna Guha Neogi,Maria Krestyaninova,Mark I. McCarthy,Alvis Brāzma,Uğis Sarkans","https://github.com/guinn8/aliquot, https://github.com/lazka/aliquot, https://github.com/MatthewJohnMorris/Aliquot","https://cran.r-project.org/package=cliot, https://github.com/cran/lit, https://github.com/NCI-GDC/aliquot-maf-tools, https://github.com/cran/cliot, https://cran.r-project.org/package=lit, https://github.com/clearhaus/aliquot, https://github.com/MersenneForum/MersenneForumAliquot, https://github.com/cran/ialiquor, https://cran.r-project.org/package=ialiquor, https://github.com/ajbass/lit"
Aliquot, Aliquot,10.1007/s00266-020-01762-7,"Aliquots,AliquotSize,AliquotG",,Maurício de Maio,"https://github.com/guinn8/aliquot, https://github.com/lazka/aliquot, https://github.com/MatthewJohnMorris/Aliquot","https://cran.r-project.org/package=cliot, https://github.com/cran/lit, https://github.com/NCI-GDC/aliquot-maf-tools, https://github.com/cran/cliot, https://cran.r-project.org/package=lit, https://github.com/clearhaus/aliquot, https://github.com/MersenneForum/MersenneForumAliquot, https://github.com/cran/ialiquor, https://cran.r-project.org/package=ialiquor, https://github.com/ajbass/lit"
Android,"All participants were provided with an Android phone with the Healthy Heart app (ie, intervention) installed",10.2196/17142,"Android Maps,Android N,Android apps,Android TV,Android0S4,Android APP,Android pay,android OS,Android Auto,Android pad,Android FCW,Android S,Android app,Android log,Android.app,Androidplot,Android-app,Android APKs,AndroidWear,Android Pay,Android ICS,Android/iOS,Android©,Android SDK,Android de,AndroidX,Android Wear),Xmandroid,Android Apps,Android Java,Android-Play,SEAndroid,Android HTTP,Android COTS,Android Apks,Android S4K,Android®,AndroidApp,Androida,Android2,Android16,Androids for,ANDROID_ID,AndroidThings,Mandroid,Android PC,Android P,Android OSs,dAndroid,Android OS,Android APIs,Android),Android Base,Android-bot,Android Pie,Android≥4,Android Test,AndroidStudio,Android App,Android API,Android ODK,Android Oreo,Androiddetect,Android Play,Android® Pie,AndroidARCore,Androids,Android .apk,Android rater,Android-U,Android OC,ANDRO,Android ADT,Android Thins,Android5,Android Store,Android MHW,Android Nexus,Android-OS,Android SP,Android Pad,Android-phone,Android-like,Android Z1,Android APK,Android One,Android IoT,Andro,Android7,RxAndroid,AndroidOS,Android Unity,Android Wear,Android App2,AndroidTM,Android AR,Android GUI,Android NDK,Android LG,Android HR,Android UI,Android A,Androi,Android Phone,AndroidAPS,Android APS,Android BLE,Android-based,Android phone",,"Sue P. Heiney,Sara B. Donevant,Swann Arp Adams,Pearman D. Parker,Hongtu Chen,Sue E. Levkoff",,"https://github.com/cran/Apoderoides, https://cran.r-project.org/package=drord, https://github.com/android/architecture-samples, https://github.com/airbnb/lottie-android, https://github.com/ebjamieson97/undidR, https://github.com/cran/drord, https://github.com/open-android/Android, https://github.com/cran/Andromeda, https://cran.r-project.org/package=Apoderoides, https://github.com/OHDSI/Andromeda, https://github.com/Blankj/AndroidUtilCode, https://cran.r-project.org/package=sendgridr, https://github.com/cran/sendgridr, https://github.com/shadowsocks/shadowsocks-android, https://github.com/cran/undidR, https://github.com/wasabeef/awesome-android-ui, https://cran.r-project.org/package=undidR, https://github.com/benkeser/drord, https://github.com/mrchypark/sendgridr, https://cran.r-project.org/package=Andromeda"
Android,"Experiments were carried out on Covia (CP-D02) Android smartphones (Covia Inc., Yokohama, Japan) running Android Version 4.0",10.3389/fpsyg.2017.00016,"Android Maps,Android N,Android apps,Android TV,Android0S4,Android APP,Android pay,android OS,Android Auto,Android pad,Android FCW,Android S,Android app,Android log,Android.app,Androidplot,Android-app,Android APKs,AndroidWear,Android Pay,Android ICS,Android/iOS,Android©,Android SDK,Android de,AndroidX,Android Wear),Xmandroid,Android Apps,Android Java,Android-Play,SEAndroid,Android HTTP,Android COTS,Android Apks,Android S4K,Android®,AndroidApp,Androida,Android2,Android16,Androids for,ANDROID_ID,AndroidThings,Mandroid,Android PC,Android P,Android OSs,dAndroid,Android OS,Android APIs,Android),Android Base,Android-bot,Android Pie,Android≥4,Android Test,AndroidStudio,Android App,Android API,Android ODK,Android Oreo,Androiddetect,Android Play,Android® Pie,AndroidARCore,Androids,Android .apk,Android rater,Android-U,Android OC,ANDRO,Android ADT,Android Thins,Android5,Android Store,Android MHW,Android Nexus,Android-OS,Android SP,Android Pad,Android-phone,Android-like,Android Z1,Android APK,Android One,Android IoT,Andro,Android7,RxAndroid,AndroidOS,Android Unity,Android Wear,Android App2,AndroidTM,Android AR,Android GUI,Android NDK,Android LG,Android HR,Android UI,Android A,Androi,Android Phone,AndroidAPS,Android APS,Android BLE,Android-based,Android phone",,"Jerome C. Foo,K. Nagase,Sawako Naramura-Ohno,Kazuhiro Yoshiuchi,Yoshiharu Yamamoto,Kenji Morita",https://github.com/open-android/Android,"https://github.com/cran/Apoderoides, https://cran.r-project.org/package=drord, https://github.com/android/architecture-samples, https://github.com/airbnb/lottie-android, https://github.com/ebjamieson97/undidR, https://github.com/cran/drord, https://github.com/cran/Andromeda, https://cran.r-project.org/package=Apoderoides, https://github.com/OHDSI/Andromeda, https://github.com/Blankj/AndroidUtilCode, https://cran.r-project.org/package=sendgridr, https://github.com/cran/sendgridr, https://github.com/shadowsocks/shadowsocks-android, https://github.com/cran/undidR, https://github.com/wasabeef/awesome-android-ui, https://cran.r-project.org/package=undidR, https://github.com/benkeser/drord, https://github.com/mrchypark/sendgridr, https://cran.r-project.org/package=Andromeda"
Android,"ODK Collect [12] was used for mobile data entry, which runs as a Java-based application on an Android smartphone",10.1186/1475-2875-13-151,"Android Maps,Android N,Android apps,Android TV,Android0S4,Android APP,Android pay,android OS,Android Auto,Android pad,Android FCW,Android S,Android app,Android log,Android.app,Androidplot,Android-app,Android APKs,AndroidWear,Android Pay,Android ICS,Android/iOS,Android©,Android SDK,Android de,AndroidX,Android Wear),Xmandroid,Android Apps,Android Java,Android-Play,SEAndroid,Android HTTP,Android COTS,Android Apks,Android S4K,Android®,AndroidApp,Androida,Android2,Android16,Androids for,ANDROID_ID,AndroidThings,Mandroid,Android PC,Android P,Android OSs,dAndroid,Android OS,Android APIs,Android),Android Base,Android-bot,Android Pie,Android≥4,Android Test,AndroidStudio,Android App,Android API,Android ODK,Android Oreo,Androiddetect,Android Play,Android® Pie,AndroidARCore,Androids,Android .apk,Android rater,Android-U,Android OC,ANDRO,Android ADT,Android Thins,Android5,Android Store,Android MHW,Android Nexus,Android-OS,Android SP,Android Pad,Android-phone,Android-like,Android Z1,Android APK,Android One,Android IoT,Andro,Android7,RxAndroid,AndroidOS,Android Unity,Android Wear,Android App2,AndroidTM,Android AR,Android GUI,Android NDK,Android LG,Android HR,Android UI,Android A,Androi,Android Phone,AndroidAPS,Android APS,Android BLE,Android-based,Android phone",Java,"Vanessa Quan,Anette Hulth,Gerdalize Kok,Lucille Blumberg",,"https://github.com/cran/Apoderoides, https://cran.r-project.org/package=drord, https://github.com/android/architecture-samples, https://github.com/airbnb/lottie-android, https://github.com/ebjamieson97/undidR, https://github.com/cran/drord, https://github.com/open-android/Android, https://github.com/cran/Andromeda, https://cran.r-project.org/package=Apoderoides, https://github.com/OHDSI/Andromeda, https://github.com/Blankj/AndroidUtilCode, https://cran.r-project.org/package=sendgridr, https://github.com/cran/sendgridr, https://github.com/shadowsocks/shadowsocks-android, https://github.com/cran/undidR, https://github.com/wasabeef/awesome-android-ui, https://cran.r-project.org/package=undidR, https://github.com/benkeser/drord, https://github.com/mrchypark/sendgridr, https://cran.r-project.org/package=Andromeda"
