ID,software_mention,mapped_to,platform,package_url,homepage_url,other_urls,github_repo,exact_match,doi,paragraph
SM55,Language,Language,,https://github.com/OVALProject/Language,,,https://github.com/OVALProject/Language,True,10.3389/fninf.2017.00024,"The open metadata Markup Language (odML (Grewe et al., 2011)), developed by G-Node (German Neuroinformatics Node), is an explicit specification of the metadata exchange format, which is generic enough to store textual metadata from any scientific discipline"
SM55,Language,Language,,https://github.com/OVALProject/Language,,,https://github.com/OVALProject/Language,True,10.1038/s41598-018-36008-9,"The p.adjust() function in R 3.2.1 software (R Core Team, R: A Language and Environment for Statistical Computing"
SM55,Language,Language,,https://github.com/OVALProject/Language,,,https://github.com/OVALProject/Language,True,10.1093/gigascience/giz095,"API: Application Programming Interface; AWE: Argonne Workflow Engine; BAM: Binary Alignment Map; BWA: Burrows-Wheeler Aligner; CRAM: Compressed Alignment Map; CSV: comma separated values; CWL: Common Workflow Language; DOI: Digital Object Identifier; EBI: European Bionformatics Institute; FAIR: Findable, Accessible, Interoperable, and Reusable; GATK: Genome Analysis ToolKit; GUI: graphical user interface; JSON-LD: JavaScript Object Notation for Linked Data; NIH: National Institutes of Health; OPM: Open Prov"
SM55,Language,Language,,https://github.com/OVALProject/Language,,,https://github.com/OVALProject/Language,True,10.1155/2013/930362,"The UMLS, or Unified Medical Language System, is a set of files and software that brings together many health and biomedical vocabularies and standards"
SM63,matic,matic,,https://github.com/mattyod/matic,,,https://github.com/mattyod/matic,True,10.3389/fphys.2019.01401,"Computed tomography scans were performed by a radiological technologist and the images were analyzed using Slice-o-matic imaging software from Tomo Vision to determine the area of visceral adipose tissue (Slentz et al., 2005)."
SM63,matic,matic,,https://github.com/mattyod/matic,,,https://github.com/mattyod/matic,True,10.1186/s41205-016-0008-6,"Computer Aided Design (CAD) software, 3-matic will be necessary to complete this task"
SM63,matic,matic,,https://github.com/mattyod/matic,,,https://github.com/mattyod/matic,True,10.3389/fmicb.2017.02528,"GO annotations were also quantified and then projected into the full GO hierarchy using slim-o-matic (Courtot et al., 2016) and reviewed using Protege (Munsen, 2015)"
SM63,matic,matic,,https://github.com/mattyod/matic,,,https://github.com/mattyod/matic,True,10.7717/peerj.5052,"The 3D object was imported in 3-matic where the geometry was wrapped, reduced and smoothed, while preserving egg shape and size without data loss"
SM63,matic,matic,,https://github.com/mattyod/matic,,,https://github.com/mattyod/matic,True,10.1007/s11548-017-1614-5,"Post-removal 3D scans were rigidly registered with the N-point registration algorithm in 3-matic (Materialise, Leuven, Belgium) using the same landmarks as for the cutting plane"
SM8,Spice,Spice,,https://github.com/bhrugen/Spice,,,https://github.com/bhrugen/Spice,True,10.1371/journal.pone.0033555,"Sample acquisition was performed on a LSR II and data analyzed in FlowJo (TreeStar), Pestle v1.6 and Spice v 4.3 [41] with all final figures made in Canvas X (ACD Systems)."
SM8,Spice,Spice,,https://github.com/bhrugen/Spice,,,https://github.com/bhrugen/Spice,True,10.1016/j.jim.2010.08.007,"Data were analysed with FlowJo software v.8.8.6 (Treestar Inc.), Pestle v 1.6.2 and Spice v 4.3.2 software (provided by M"
SM8,Spice,Spice,,https://github.com/bhrugen/Spice,,,https://github.com/bhrugen/Spice,True,10.1371/journal.ppat.1000917,"Data analysis was performed using FlowJo (version 8.8.4; TreeStar, Ashland, Oregon) and Spice (version 4.2.3, Dr"
SM8,Spice,Spice,,https://github.com/bhrugen/Spice,,,https://github.com/bhrugen/Spice,True,10.1093/infdis/jiz417,Cell polyfunctionality was analyzed using Pestle and Spice software
SM8,Spice,Spice,,https://github.com/bhrugen/Spice,,,https://github.com/bhrugen/Spice,True,10.3390/s19163545,The proposed readout circuit of Figure 3 has been simulated using Spice in 0.35 μm CMOS technology and a supply voltage of ±1.65 V
SM88,Prism,Prism,,https://github.com/PrismLibrary/Prism,,,https://github.com/PrismLibrary/Prism,True,10.18632/oncotarget.11341,"Statistical analyses were performed using SPSS 20.0 (SPSS Inc., Chicago, IL, USA) or Prism 5.0 (GraphPad Software, La Jolla, CA, USA) software"
SM88,Prism,Prism,,https://github.com/PrismLibrary/Prism,,,https://github.com/PrismLibrary/Prism,True,10.1186/s13046-018-0716-4,"All statistical analyses were performed using SPSS 18.0 for Windows (SPSS, Chicago, IL) and Prism 5.0 software (GraphPad)"
SM88,Prism,Prism,,https://github.com/PrismLibrary/Prism,,,https://github.com/PrismLibrary/Prism,True,10.1513/AnnalsATS.201909-683RL,"Owing to small sample sizes, we compared data from the two groups using nonparametric testing: Wilcoxon rank-sum test for paired comparisons and Kruskal-Wallis test for three-way analysis of variance using Prism 7.0 software (GraphPad Software Inc.)."
SM88,Prism,Prism,,https://github.com/PrismLibrary/Prism,,,https://github.com/PrismLibrary/Prism,True,10.7554/eLife.66170,Image acquisition was performed using TILLvisION software and data was exported to Microsoft excel and analyzed in Prism (Graph Pad).
SM88,Prism,Prism,,https://github.com/PrismLibrary/Prism,,,https://github.com/PrismLibrary/Prism,True,10.3389/fmicb.2019.01596,"All collected data were analyzed by Prism version 8.0 for Mac, GraphPad Software and comparisons made between groups using ANOVA and a two tailed unpaired student t-tests for unequal variance"
SM900,XDS,XDS,,https://github.com/ichfly/XDS,,,https://github.com/ichfly/XDS,True,10.1371/journal.pone.0177161,"Data were processed with XDS [54] or iMOSFLM [55], and further analysed using the CCP4 suite [56]"
SM900,XDS,XDS,,https://github.com/ichfly/XDS,,,https://github.com/ichfly/XDS,True,10.1107/S0021889813006195,The CORRECT step of XDS is then re-run to reject these reflections
SM900,XDS,XDS,,https://github.com/ichfly/XDS,,,https://github.com/ichfly/XDS,True,10.1038/s42003-020-0851-2,The data were processed with XDS
SM900,XDS,XDS,,https://github.com/ichfly/XDS,,,https://github.com/ichfly/XDS,True,10.3390/ijms17122088,"Data sets were indexed and integrated using XDS (MPI for Medical Research, Heidelberg, Germany) [42] and scaled using Aimless [43] from the CCP4 package (6.4.0, Science and Technology Facilities Council, Rutherford Appleton Laboratory, Didcot, Oxon, UK, 2015) [44]"
SM900,XDS,XDS,,https://github.com/ichfly/XDS,,,https://github.com/ichfly/XDS,True,10.1074/jbc.RA119.010102,Data were integrated and scaled with the HKL-2000 program package (56) or XDS (57)
SM922,CCP4,CCP4,,https://github.com/DhanashriShanbhag/CCP4,,,https://github.com/DhanashriShanbhag/CCP4,True,10.1371/journal.ppat.1006552,"Data were processed with XIA2 [77], analyzed by CCP4 [78], and the structure was solved by molecular replacement using Bables [79] and Phaser [80]"
SM922,CCP4,CCP4,,https://github.com/DhanashriShanbhag/CCP4,,,https://github.com/DhanashriShanbhag/CCP4,True,10.1371/journal.pone.0162115,The CCP4 program [37] placed four molecules of DUSP26-N (C152S) in the asymmetric unit
SM922,CCP4,CCP4,,https://github.com/DhanashriShanbhag/CCP4,,,https://github.com/DhanashriShanbhag/CCP4,True,10.1038/s41598-021-95186-1,Structure solution was performed using a unified unbiased approach applying the Crank2 pipeline that is part of the current CCP4 software package
SM922,CCP4,CCP4,,https://github.com/DhanashriShanbhag/CCP4,,,https://github.com/DhanashriShanbhag/CCP4,True,10.1038/s41598-017-16681-y,"Initial phase of 71F12Fab-dT5 structure was determined as a single crystal by molecular replacement analysis with PHASER from the CCP4 packages using four human antibody Fab structures (Protein data bank [PDB] Id: 4QHK, 4Y5Y, 4IDJ, and 4LLW for VH, VL, CH1, and CL, respectively) as search models"
SM922,CCP4,CCP4,,https://github.com/DhanashriShanbhag/CCP4,,,https://github.com/DhanashriShanbhag/CCP4,True,10.1186/gb-2014-15-2-r27,"Diffraction data were processed with XDS (X-ray Detector Software) [38] and scaled with SCALA from the CCP4 package (Collaborative Computational Project, Number 4, 1994)"
SM961,dxTuber,dxTuber,,https://github.com/willhelm-mueller/dxTuber,,,https://github.com/willhelm-mueller/dxTuber,True,10.1007/s13205-011-0037-1,2006) and dxTuber(Raunest and Kandt 2011)
SM961,dxTuber,dxTuber,,https://github.com/willhelm-mueller/dxTuber,,,https://github.com/willhelm-mueller/dxTuber,True,10.3390/molecules23102459,"Raunest and Kandt [16] presented dxTuber that is a grid-based cavity simulation method based on protein and solvent residence probabilities, where those probabilities are derived from molecular dynamics simulations"
SM961,dxTuber,dxTuber,,https://github.com/willhelm-mueller/dxTuber,,,https://github.com/willhelm-mueller/dxTuber,True,10.1186/1758-2946-5-39,"These methods are used in numerous software tools, such as POCKET [24], LIGSITE [25,26], dxTuber [27], HOLLOW [28], 3V [29], CAVER 1.x [30] and CHUNNEL [31]"
SM961,dxTuber,dxTuber,,https://github.com/willhelm-mueller/dxTuber,,,https://github.com/willhelm-mueller/dxTuber,True,10.1038/srep16450,"The resulting OpenDX voxels of the average water densities were then analyzed using dxTuber, a grid-based cavity detection method60, with default settings to derive the PDB format output encoded as formal b-factors"
SM961,dxTuber,dxTuber,,https://github.com/willhelm-mueller/dxTuber,,,https://github.com/willhelm-mueller/dxTuber,True,10.1186/s12859-015-0545-9,"The idea of approximating the molecular space as a grid and determining channels by processing grid voxels has also been exploited in tools such as dxTuber [12], HOLLOW [13], 3V [14] and CHUNNEL [15]"
SM982,Qualitek,Qualitek,,https://github.com/jeffwangsoftware/Qualitek,,,https://github.com/jeffwangsoftware/Qualitek,True,10.1111/ejss.12143,"Qualitek 4 software for automatic design and analysis of Taguchi experiments (Nutek, Inc., Bloomfield Hills, Michigan, USA) was used to study the following: (i) assessment of the individual influence of each factor on GHG emissions, (ii) analysis of variance (anova), (iii) multiple interactions of the selected factors, (iv) determination of the optimum factor combination (resulting in minimum emissions) and (v) estimation of performance at the optimum condition"
SM982,Qualitek,Qualitek,,https://github.com/jeffwangsoftware/Qualitek,,,https://github.com/jeffwangsoftware/Qualitek,True,10.1186/s12896-017-0333-x,"In the present study, the L-8 array was designed using Qualitek-4 applied in order to study seven different factors"
SM982,Qualitek,Qualitek,,https://github.com/jeffwangsoftware/Qualitek,,,https://github.com/jeffwangsoftware/Qualitek,True,10.15171/ijb.1357,Qualitek-4 analysis: A) Main factors (average effects of factor and interactions).
SM982,Qualitek,Qualitek,,https://github.com/jeffwangsoftware/Qualitek,,,https://github.com/jeffwangsoftware/Qualitek,True,10.1186/s40201-015-0221-z,The results obtained were analyzed using a dedicated computer program of the Qualitek software.
SM982,Qualitek,Qualitek,,https://github.com/jeffwangsoftware/Qualitek,,,https://github.com/jeffwangsoftware/Qualitek,True,10.1186/s13065-018-0486-2,"Since the process of simultaneous removal of MG, RhB and CR was desired, 5 factors in 4 levels were chosen and L16 was offered by Qualitek 4 (Table 2)"
SM985,BioEdit,BioEdit,,https://github.com/sujiawhiov/BioEdit,,,https://github.com/sujiawhiov/BioEdit,True,10.1186/s13071-016-1300-4,Consensus sequences were aligned by the Clustal W algorithm [19] from the BioEdit 4.8.10 sequence editor [20].
SM985,BioEdit,BioEdit,,https://github.com/sujiawhiov/BioEdit,,,https://github.com/sujiawhiov/BioEdit,True,10.1186/1475-2875-13-35,"Consensus was achieved using BioEdit (v.4.0), and the nucleotide sequences were deposited at the GenBank NBCI database under accession numbers [GenBank:JX443532- JX443545]."
SM985,BioEdit,BioEdit,,https://github.com/sujiawhiov/BioEdit,,,https://github.com/sujiawhiov/BioEdit,True,10.1099/vir.0.047506-0,"The finalized sequences were aligned using BioEdit (Tippmann, 2004) followed by manual adjustments and corrections."
SM985,BioEdit,BioEdit,,https://github.com/sujiawhiov/BioEdit,,,https://github.com/sujiawhiov/BioEdit,True,10.1186/2241-5793-21-5,"Sequences were aligned using Clustal W [18], implemented in the BioEdit 7.1.3.0 software package [19], and deposited in GenBank [COI:JX013538-JX013555; Cyt b:JX013556-JX013565]."
SM985,BioEdit,BioEdit,,https://github.com/sujiawhiov/BioEdit,,,https://github.com/sujiawhiov/BioEdit,True,10.1186/1471-2229-7-17,Nucleotide and amino acid sequence alignments were obtained with Clustal W [49] using BioEdit software version 6.0.7 and BoxShade 3.21 to highlight sequences
SM994,ProtParam,ProtParam,,https://github.com/cheukyin699/ProtParam,,,https://github.com/cheukyin699/ProtParam,True,10.1371/journal.pone.0026509,Computation of various physical and chemical parameters for the protein sequence was done using the ProtParam tool from ExPASy available at http://www.expasy.ch/tools/protparam [49]
SM994,ProtParam,ProtParam,,https://github.com/cheukyin699/ProtParam,,,https://github.com/cheukyin699/ProtParam,True,10.3390/genes11040361,Physicochemical parameters of each protein were calculated with web-tool ProtParam
SM994,ProtParam,ProtParam,,https://github.com/cheukyin699/ProtParam,,,https://github.com/cheukyin699/ProtParam,True,10.3390/ijms11125234,"The multiple sequence alignment of PS-CuZnSO gene was created by Clustal W analysis program, signal-peptide site was predicted by Signal P3.0, the SOD protein MW and pI were computed by ProtParam [27], and disulfide connectivity was predicted by SCRATCH Protein Predictor [28]."
SM994,ProtParam,ProtParam,,https://github.com/cheukyin699/ProtParam,,,https://github.com/cheukyin699/ProtParam,True,10.1371/journal.pone.0103935,Protein concentrations were measured in triplicate with a ND-1000 Spectrophotometer (NanoDrop) using molecular weights and extinction coefficients calculated by ProtParam (ExPASy).
SM994,ProtParam,ProtParam,,https://github.com/cheukyin699/ProtParam,,,https://github.com/cheukyin699/ProtParam,True,10.1186/1471-2164-15-1120,"The flexibility, grand average of hydropathy (GRAVY), isoelectric point, and aromaticity parameters of proteins were calculated with the ProtParam module in BioPython [35]"
