name,ground truth,candidate_urls,doi,paragraph,synonyms,language,authors
mvmeta,,"https://github.com/dgbonett/vcmeta,https://github.com/cran/vcmeta,https://github.com/timbulwidodostp/mvmeta,https://github.com/timbulwidodostp/mixmeta_mvmeta,https://github.com/cran/mvtmeta,https://cran.r-project.org/package=mvtmeta,https://github.com/UCL/mvmeta,https://cran.r-project.org/package=mvmeta,https://github.com/gasparrini/mvmeta,https://github.com/cran/mvmeta,https://cran.r-project.org/package=mmeta,https://cran.r-project.org/package=vcmeta,https://github.com/cran/mmeta,https://cran.r-project.org/web/packages/mvmeta/index.html",10.1371/journal.pmed.1002617,All statistical analyses were performed with R software (version 3.4.3) using functions from the packages dlnm (first-stage regression) and mvmeta (second-stage meta-analysis).,"R package “mvmeta,R package mvmeta,MVME,mvmeta1,s mvmeta,mvmeta_make,R package mvmeta (R Foundation for Statistical Computing),R mvmeta",R,"Hicham Achebak,Daniel Devolder,Joan Ballester"
speedglm,,"https://cran.r-project.org/package=speedglm,https://github.com/cran/spdl,https://github.com/conda-forge/r-speedglm-feedstock,https://github.com/cran/splm,https://github.com/cran/sped,https://github.com/clearlinux-pkgs/R-speedglm,https://cran.r-project.org/package=spdl,https://cran.r-project.org/package=sped,https://github.com/eddelbuettel/spdl,https://github.com/r-forge/speedglm,https://github.com/MarcoEnea/speedglm,https://github.com/cran/speedglm,https://cran.r-project.org/web/packages/speedglm/index.html,https://cran.r-project.org/package=splm",10.1093/eurpub/ckx090,Analyses were done with R (version 3.0.2) and using the speedglm package.,"speedglm R package,R package speedglm",R,"Charline Maertens de Noordhout,Brecht Devleesschauwer,Joshua A. Salomon,Heather Turner,Alessandro Cassini,Edoardo Colzani,Niko Speybroeck,Suzanne Polinder,Mirjam Kretzschmar,Arie H. Havelaar,Juanita A. Haagsma"
speedglm,,"https://cran.r-project.org/package=speedglm,https://github.com/cran/spdl,https://github.com/conda-forge/r-speedglm-feedstock,https://github.com/cran/splm,https://github.com/cran/sped,https://github.com/clearlinux-pkgs/R-speedglm,https://cran.r-project.org/package=spdl,https://cran.r-project.org/package=sped,https://github.com/eddelbuettel/spdl,https://github.com/r-forge/speedglm,https://github.com/MarcoEnea/speedglm,https://github.com/cran/speedglm,https://cran.r-project.org/web/packages/speedglm/index.html,https://cran.r-project.org/package=splm",10.1001/jamanetworkopen.2021.5723,"Statistical analysis was performed using R software, version 3.5.0 (R Foundation for Statistical Computing) with the analysis packages epade, version 0.3.8; forestplot, version 1.7.2; rms, version 5.1-2; ggplot2, version 3.1.0; reshape2, version 1.4.3; and speedglm, version 0.3-2","speedglm R package,R package speedglm",R,"Ying Yang,Tonglei Guo,Jinrong Fu,Jian Kuang,Yuanyuan Wang,Ya Zhang,Hongguang Zhang,Yuan He,Zuoqi Peng,Qiaomei Wang,Haiping Shen,Yiping Zhang,Donghai Yan,Xu Ma,Haixia Guan"
thief,,"https://github.com/cran/thief,https://github.com/celevitz/topChef,https://github.com/cran/topChef,https://github.com/fengsp/color-thief-py,https://github.com/robjhyndman/thief,https://cran.r-project.org/web/packages/thief/index.html,https://cran.r-project.org/package=thief,https://github.com/cteamx/Thief,https://github.com/cran/txshift,https://github.com/nhejazi/txshift,https://github.com/secretsquirrel/SigThief,https://github.com/cran/theft,https://github.com/lokesh/color-thief,https://cran.r-project.org/package=topChef,https://github.com/hendersontrent/theft,https://github.com/0x09AL/RdpThief,https://cran.r-project.org/package=theft,https://cran.r-project.org/package=txshift",10.1001/jamanetworkopen.2020.37227,"All statistical analyses were performed with R Studio version 1.3.1073 and R versions 4.0.2 and 4.0.3 (R Project for Statistical Computing) with the following packages: Metrics, forecastHybrid, thief, forecast, cowplot, lubridate, forcats, stringr, dplyr, purrr, readr, tidyr, tibble, ggplot2, and tidyverse",,R,"Jonathan Pelletier,Jaskaran Rakkar,Alicia K. Au,Dana Y. Fuhrman,Robert S. B. Clark,Christopher M. Horvat"
chngpt,,"https://github.com/cran/chatgpt,https://cran.r-project.org/package=changepoint,https://github.com/youyifong/chngpt,https://github.com/timsonzhu/chngpts.com,https://github.com/cran/chngpt,https://cran.r-project.org/web/packages/chngpt/index.html,https://cran.r-project.org/package=chngpt,https://cran.r-project.org/package=hnp,https://github.com/cran/hnp,https://github.com/jcrodriguez1989/chatgpt,https://cran.r-project.org/package=chatgpt,https://github.com/rkillick/changepoint,https://github.com/cran/changepoint",10.1186/s12859-017-1863-x,chngpt is an open source software and can be downloaded from the Comprehensive R Archive Network,"R package chngpt,R package “chngpt”",R,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar"
chngpt,,"https://github.com/cran/chatgpt,https://cran.r-project.org/package=changepoint,https://github.com/youyifong/chngpt,https://github.com/timsonzhu/chngpts.com,https://github.com/cran/chngpt,https://cran.r-project.org/web/packages/chngpt/index.html,https://cran.r-project.org/package=chngpt,https://cran.r-project.org/package=hnp,https://github.com/cran/hnp,https://github.com/jcrodriguez1989/chatgpt,https://cran.r-project.org/package=chatgpt,https://github.com/rkillick/changepoint,https://github.com/cran/changepoint",10.3389/fpls.2020.00636,"Linear and intercept-only (null) models were fit with the lm function and step and hinge functions were fit with the chngpt package (Fong et al., 2017)","R package chngpt,R package “chngpt”",,"Eric R. Scott,Xin Li,Ji‐Peng Wei,Nicole Kfoury,Joshua Morimoto,Mingming Guo,Amma Agyei,Albert Robbat,Selena Ahmed,Sean B. Cash,Timothy S. Griffin,John Richard Stepp,Wenyan Han,Colin M. Orians"
chngpt,,"https://github.com/cran/chatgpt,https://cran.r-project.org/package=changepoint,https://github.com/youyifong/chngpt,https://github.com/timsonzhu/chngpts.com,https://github.com/cran/chngpt,https://cran.r-project.org/web/packages/chngpt/index.html,https://cran.r-project.org/package=chngpt,https://cran.r-project.org/package=hnp,https://github.com/cran/hnp,https://github.com/jcrodriguez1989/chatgpt,https://cran.r-project.org/package=chatgpt,https://github.com/rkillick/changepoint,https://github.com/cran/changepoint",10.1007/s11357-020-00205-0,"All analyses were conducted in STATA 16.0 (StataCorp 2019), and double-checked in R (R Core Team R 2017) using packages chngpt (Fong et al","R package chngpt,R package “chngpt”",R,"Zoltán Vokó,János G. Pitter"
chngpt,,"https://github.com/cran/chatgpt,https://cran.r-project.org/package=changepoint,https://github.com/youyifong/chngpt,https://github.com/timsonzhu/chngpts.com,https://github.com/cran/chngpt,https://cran.r-project.org/web/packages/chngpt/index.html,https://cran.r-project.org/package=chngpt,https://cran.r-project.org/package=hnp,https://github.com/cran/hnp,https://github.com/jcrodriguez1989/chatgpt,https://cran.r-project.org/package=chatgpt,https://github.com/rkillick/changepoint,https://github.com/cran/changepoint",10.1186/s12859-017-1863-x,"Our chngpt package complements the segmented package by making three unique contributions: (1) it supports all four types of threshold effects in Fig. 1, and supports models with interaction terms between predictors subjected to thresholding and predictors not subjected to thresholding [10]; (2) the search method in segmented employs a first order approximation of the non-smooth criterion function [11], while chngpt offers two alternative search methods: exact, which optimizes the exact criterion function, ","R package chngpt,R package “chngpt”",,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar"
chngpt,,"https://github.com/cran/chatgpt,https://cran.r-project.org/package=changepoint,https://github.com/youyifong/chngpt,https://github.com/timsonzhu/chngpts.com,https://github.com/cran/chngpt,https://cran.r-project.org/web/packages/chngpt/index.html,https://cran.r-project.org/package=chngpt,https://cran.r-project.org/package=hnp,https://github.com/cran/hnp,https://github.com/jcrodriguez1989/chatgpt,https://cran.r-project.org/package=chatgpt,https://github.com/rkillick/changepoint,https://github.com/cran/changepoint",10.1186/s12859-017-1863-x,A second example illustrating the use of chngpt for fitting thresholded linear regression models can be found in the Additional file 1: Section B.,"R package chngpt,R package “chngpt”",,"Youyi Fong,Ying Huang,Peter B. Gilbert,Sallie R. Permar"
ESEfinder,,"https://github.com/idmn/wfindr,https://github.com/cran/indexr,https://cran.r-project.org/package=wfindr,https://github.com/cran/affiner,https://github.com/trevorld/affiner,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder,https://cran.r-project.org/package=TSEind,https://cran.r-project.org/package=affiner,https://github.com/lharris421/indexr,https://github.com/MahyarHosseini/ESEfinder,https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=indexr,https://github.com/cran/wfindr,https://github.com/cran/TSEind,https://github.com/cran/CIfinder",10.1186/1756-0500-1-86,ESEfinder 3.0 [21] was used to scan the genomic region containing SNPs found only among affected individuals in the screening panel for the identification of splice enhancer binding sites in the wildtype sequence,"ESEfinder3,exonic splicing enhancer finder,ESEFinder2,ESE Finder,ESEfinder2,esefinder,ESEF finder,ESEfindera,ESE finder,ESE-finder,ESE-Finder",,"David Ng,Xiaohong R. Yang,Margaret A. Tucker,Alisa M. Goldstein"
ESEfinder,,"https://github.com/idmn/wfindr,https://github.com/cran/indexr,https://cran.r-project.org/package=wfindr,https://github.com/cran/affiner,https://github.com/trevorld/affiner,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder,https://cran.r-project.org/package=TSEind,https://cran.r-project.org/package=affiner,https://github.com/lharris421/indexr,https://github.com/MahyarHosseini/ESEfinder,https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=indexr,https://github.com/cran/wfindr,https://github.com/cran/TSEind,https://github.com/cran/CIfinder",10.1242/dmm.036616,"The c.1226 A>G mutation, with its flanking sequences, was predicted as a potential ESE motif using ESEfinder software, and the motif sequence carrying the mutant G allele presented a higher weighted majority vote (WMV) score than that carrying the A allele (3.19 versus 2.82), suggesting that the G allele potentially increased binding affinity for SRSF2 (a member of the family of pre-mRNA splicing factors) and contributed to a high incidence of alternative splicing (AS)","ESEfinder3,exonic splicing enhancer finder,ESEFinder2,ESE Finder,ESEfinder2,esefinder,ESEF finder,ESEfindera,ESE finder,ESE-finder,ESE-Finder",C,"Chunwei Cao,Ying Zhang,Qitao Jia,Xiao Wang,Qiantao Zheng,Hongyong Zhang,Ruigao Song,Yongshun Li,Ailing Luo,Qianlong Hong,Guosong Qin,Jing Yao,Nan Zhang,Yanfang Wang,Hongmei Wang,Qi Zhou,Jianguo Zhao"
ESEfinder,,"https://github.com/idmn/wfindr,https://github.com/cran/indexr,https://cran.r-project.org/package=wfindr,https://github.com/cran/affiner,https://github.com/trevorld/affiner,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder,https://cran.r-project.org/package=TSEind,https://cran.r-project.org/package=affiner,https://github.com/lharris421/indexr,https://github.com/MahyarHosseini/ESEfinder,https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=indexr,https://github.com/cran/wfindr,https://github.com/cran/TSEind,https://github.com/cran/CIfinder",10.1186/1471-2164-9-265,ESEfinder uses a position specific weight matrix,"ESEfinder3,exonic splicing enhancer finder,ESEFinder2,ESE Finder,ESEfinder2,esefinder,ESEF finder,ESEfindera,ESE finder,ESE-finder,ESE-Finder",,"Victoria Nembaware,Bukiwe Lupindo,Katherine Schouest,Charles Spillane,Konrad Scheffler,Cathal Seoighe"
ESEfinder,,"https://github.com/idmn/wfindr,https://github.com/cran/indexr,https://cran.r-project.org/package=wfindr,https://github.com/cran/affiner,https://github.com/trevorld/affiner,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder,https://cran.r-project.org/package=TSEind,https://cran.r-project.org/package=affiner,https://github.com/lharris421/indexr,https://github.com/MahyarHosseini/ESEfinder,https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=indexr,https://github.com/cran/wfindr,https://github.com/cran/TSEind,https://github.com/cran/CIfinder",10.1038/tp.2015.154,"An in silico structural analysis of exon 3b of the human DLG1 gene using ESEfinder, FAS-ESS, and RESQUE-ESS indicated the presence of an exonic splicing enhancer (ESE) consensus (TGAAAGAAT) in exon 3b (Figure 4)","ESEfinder3,exonic splicing enhancer finder,ESEFinder2,ESE Finder,ESEfinder2,esefinder,ESEF finder,ESEfindera,ESE finder,ESE-finder,ESE-Finder",,"Akihito Uezato,Naoki Yamamoto,Yoshimi Iwayama,Shûichi Hiraoka,Eri Hiraaki,Asami Umino,Emiko Haramo,M Umino,Takeo Yoshikawa,Toru Nishikawa"
ESEfinder,,"https://github.com/idmn/wfindr,https://github.com/cran/indexr,https://cran.r-project.org/package=wfindr,https://github.com/cran/affiner,https://github.com/trevorld/affiner,https://github.com/bioperl/Bio-Tools-Analysis-DNA-ESEfinder,https://cran.r-project.org/package=TSEind,https://cran.r-project.org/package=affiner,https://github.com/lharris421/indexr,https://github.com/MahyarHosseini/ESEfinder,https://cran.r-project.org/package=CIfinder,https://cran.r-project.org/package=indexr,https://github.com/cran/wfindr,https://github.com/cran/TSEind,https://github.com/cran/CIfinder",10.1371/journal.pgen.1003058,ESEfinder 3.0 [34]was used to identify putative splicing factor binding motifs disrupted by rs11716445.,"ESEfinder3,exonic splicing enhancer finder,ESEFinder2,ESE Finder,ESEfinder2,esefinder,ESEF finder,ESEfindera,ESE finder,ESE-finder,ESE-Finder",,"Marisa W. Medina,Elizabeth Theusch,Devesh Naidoo,Frederick Bauzon,Kristen N. Stevens,Lara M. Mangravite,Yu‐Lin Kuang,Ronald M. Krauss"
GenStat,,"https://github.com/redsymbol/genstatic,https://cran.r-project.org/package=zenstats,https://github.com/cran/UnitStat,https://cran.r-project.org/package=envstat,https://github.com/cran/senstrat,https://github.com/cran/zenstats,https://github.com/cran/envstat,https://github.com/cran/HanStat,https://github.com/jtleek/genstats_site,https://github.com/sellorm/envstat,https://github.com/jtleek/genstats,https://cran.r-project.org/package=UnitStat,https://cran.r-project.org/package=senstrat,https://github.com/realmonster/GenStation,https://github.com/KonradKrahl/HanStat,https://github.com/FMNSSun/genstatem,https://cran.r-project.org/package=HanStat,https://github.com/richardtjornhammar/GenStat",10.3389/fpls.2018.00011,"A simple linear regression with groups was performed using GenStat-12 software (VSN International Ltd., Cambridge, England)","Genstar,Genstat19,GenStar,GenStatM,EIGENSTAT,GenstatTM,GenStat®,Eigenstat,zGenstat1,Genstat18,zGenStat,GenStat18,genstat,zGenStat1,GenStat7,Genstart,GenStat11,GenStat14,GenStatR,Genstats,Genstatv18,GenStart,GenStatR13th,Genstat®",,"Ben Zhao,Syed Tahir Ata-Ul-Karim,Zhandong Liu,Jiyang Zhang,Junfu Xiao,Zugui Liu,Anzhen Qin,Dongfeng Ning,Q. C. Yang,Yonghui Zhang,Aiwang Duan"
GenStat,,"https://github.com/redsymbol/genstatic,https://cran.r-project.org/package=zenstats,https://github.com/cran/UnitStat,https://cran.r-project.org/package=envstat,https://github.com/cran/senstrat,https://github.com/cran/zenstats,https://github.com/cran/envstat,https://github.com/cran/HanStat,https://github.com/jtleek/genstats_site,https://github.com/sellorm/envstat,https://github.com/jtleek/genstats,https://cran.r-project.org/package=UnitStat,https://cran.r-project.org/package=senstrat,https://github.com/realmonster/GenStation,https://github.com/KonradKrahl/HanStat,https://github.com/FMNSSun/genstatem,https://cran.r-project.org/package=HanStat,https://github.com/richardtjornhammar/GenStat",10.1093/jxb/ery170,"ANOVA was carried out on all parameters at each growth stage using GenStat for Windows, 17th Edition (VSN International Ltd)","Genstar,Genstat19,GenStar,GenStatM,EIGENSTAT,GenstatTM,GenStat®,Eigenstat,zGenstat1,Genstat18,zGenStat,GenStat18,genstat,zGenStat1,GenStat7,Genstart,GenStat11,GenStat14,GenStatR,Genstats,Genstatv18,GenStart,GenStatR13th,Genstat®",,"William Plumb,Alexandra J. Townsend,Brwa Rasool,Sarah Owdah Alomrani,Nurhayati Razak,Barbara Karpińska,Alexander V. Ruban,Christine H. Foyer"
